id,date,qfq,hfq,last_update
002469.SZ,20240625,0.928571,0.000000,2025-08-12 14:06:57
002469.SZ,20240626,0.929577,0.000000,2025-08-12 14:06:57
002469.SZ,20240906,0.936441,0.000000,2025-08-12 14:06:57
002469.SZ,20250430,1.000000,0.000000,2025-08-12 14:06:57
002470.SZ,20110531,0.228161,0.000000,2025-08-12 14:06:58
002470.SZ,20120530,0.226874,0.000000,2025-08-12 14:06:58
002470.SZ,20130530,0.232277,0.000000,2025-08-12 14:06:58
002470.SZ,20140613,0.236126,0.000000,2025-08-12 14:06:58
002470.SZ,20150522,0.492063,0.000000,2025-08-12 14:06:58
002470.SZ,20160512,0.976834,0.000000,2025-08-12 14:06:58
002470.SZ,20170717,0.989189,0.000000,2025-08-12 14:06:58
002470.SZ,20180816,1.000000,0.000000,2025-08-12 14:06:58
002470.SZ,20180828,1.000000,0.000000,2025-08-12 14:06:58
002470.SZ,20200102,1.000000,0.000000,2025-08-12 14:06:58
002470.SZ,20210107,1.000000,0.000000,2025-08-12 14:06:58
002470.SZ,20240625,1.000000,0.000000,2025-08-12 14:06:58
002470.SZ,20240626,1.000000,0.000000,2025-08-12 14:06:58
002471.SZ,20110506,0.186951,0.000000,2025-08-12 14:06:58
002471.SZ,20120605,0.186441,0.000000,2025-08-12 14:06:58
002471.SZ,20130618,0.378788,0.000000,2025-08-12 14:06:58
002471.SZ,20140618,0.389135,0.000000,2025-08-12 14:06:58
002471.SZ,20151020,0.992849,0.000000,2025-08-12 14:06:58
002471.SZ,20170621,0.989627,0.000000,2025-08-12 14:06:58
002471.SZ,20180620,0.986885,0.000000,2025-08-12 14:06:58
002471.SZ,20180816,0.986885,0.000000,2025-08-12 14:06:58
002471.SZ,20180828,0.987013,0.000000,2025-08-12 14:06:58
002471.SZ,20190717,0.989655,0.000000,2025-08-12 14:06:58
002471.SZ,20200102,0.987500,0.000000,2025-08-12 14:06:58
002471.SZ,20210107,0.988889,0.000000,2025-08-12 14:06:58
002471.SZ,20240625,0.984211,0.000000,2025-08-12 14:06:58
002471.SZ,20240626,0.984848,0.000000,2025-08-12 14:06:58
002471.SZ,20240823,1.000000,0.000000,2025-08-12 14:06:58
002472.SZ,20110531,0.328774,0.000000,2025-08-12 14:06:58
002472.SZ,20120516,0.401047,0.000000,2025-08-12 14:06:58
002472.SZ,20130513,0.374486,0.000000,2025-08-12 14:06:58
002472.SZ,20140609,0.408271,0.000000,2025-08-12 14:06:58
002472.SZ,20150521,0.469216,0.000000,2025-08-12 14:06:58
002472.SZ,20160518,0.461220,0.000000,2025-08-12 14:06:58
002472.SZ,20160926,0.939074,0.000000,2025-08-12 14:06:58
002472.SZ,20170427,0.936911,0.000000,2025-08-12 14:06:58
002472.SZ,20180608,0.933187,0.000000,2025-08-12 14:06:58
002472.SZ,20180816,0.916324,0.000000,2025-08-12 14:06:58
002472.SZ,20180828,0.917344,0.000000,2025-08-12 14:06:58
002472.SZ,20190606,0.898148,0.000000,2025-08-12 14:06:58
002472.SZ,20200602,0.900000,0.000000,2025-08-12 14:06:58
002472.SZ,20210107,0.933687,0.000000,2025-08-12 14:06:58
002472.SZ,20210604,0.961322,0.000000,2025-08-12 14:06:58
002472.SZ,20220609,0.983497,0.000000,2025-08-12 14:06:58
002472.SZ,20230526,0.986373,0.000000,2025-08-12 14:06:58
002472.SZ,20230601,0.985420,0.000000,2025-08-12 14:06:58
002472.SZ,20240605,0.990562,0.000000,2025-08-12 14:06:58
002472.SZ,20240625,0.989982,0.000000,2025-08-12 14:06:58
002472.SZ,20240626,0.990170,0.000000,2025-08-12 14:06:58
002472.SZ,20250613,1.000000,0.000000,2025-08-12 14:06:58
002474.SZ,20110429,0.161634,0.000000,2025-08-12 14:06:58
002474.SZ,20120424,0.325260,0.000000,2025-08-12 14:06:58
002474.SZ,20130419,0.491000,0.000000,2025-08-12 14:06:58
002474.SZ,20140508,0.988994,0.000000,2025-08-12 14:06:58
002474.SZ,20150512,0.997746,0.000000,2025-08-12 14:06:58
002474.SZ,20170512,0.996198,0.000000,2025-08-12 14:06:58
002474.SZ,20180514,0.996753,0.000000,2025-08-12 14:06:58
002474.SZ,20190516,0.997674,0.000000,2025-08-12 14:06:58
002474.SZ,20200102,0.997688,0.000000,2025-08-12 14:06:58
002474.SZ,20210107,0.996522,0.000000,2025-08-12 14:06:58
002474.SZ,20210528,0.998584,0.000000,2025-08-12 14:06:58
002474.SZ,20220531,1.000000,0.000000,2025-08-12 14:06:58
002475.SZ,20110526,0.010781,0.000000,2025-08-12 14:06:58
002475.SZ,20120608,0.021371,0.000000,2025-08-12 14:06:58
002475.SZ,20130621,0.047945,0.000000,2025-08-12 14:06:58
002475.SZ,20140521,0.098440,0.000000,2025-08-12 14:06:58
002475.SZ,20150619,0.171598,0.000000,2025-08-12 14:06:58
002475.SZ,20160613,0.248936,0.000000,2025-08-12 14:06:58
002475.SZ,20170706,0.404113,0.000000,2025-08-12 14:06:58
002475.SZ,20180717,0.540327,0.000000,2025-08-12 14:06:58
002475.SZ,20180816,0.536306,0.000000,2025-08-12 14:06:58
002475.SZ,20180828,0.539785,0.000000,2025-08-12 14:06:58
002475.SZ,20190705,0.721577,0.000000,2025-08-12 14:06:58
002475.SZ,20200102,0.744149,0.000000,2025-08-12 14:06:58
002475.SZ,20200617,0.980182,0.000000,2025-08-12 14:06:58
002475.SZ,20210107,0.985470,0.000000,2025-08-12 14:06:58
002475.SZ,20210708,0.984141,0.000000,2025-08-12 14:06:58
002475.SZ,20220713,0.980657,0.000000,2025-08-12 14:06:58
002475.SZ,20230601,0.977895,0.000000,2025-08-12 14:06:58
002475.SZ,20230615,0.982394,0.000000,2025-08-12 14:06:58
002475.SZ,20240625,0.986545,0.000000,2025-08-12 14:06:58
002475.SZ,20240626,0.986911,0.000000,2025-08-12 14:06:58
002475.SZ,20240711,0.995213,0.000000,2025-08-12 14:06:58
002475.SZ,20250714,1.000000,0.000000,2025-08-12 14:06:58
002476.SZ,20110526,0.281510,0.000000,2025-08-12 14:07:00
002476.SZ,20120604,0.561162,0.000000,2025-08-12 14:07:00
002476.SZ,20130527,0.982164,0.000000,2025-08-12 14:07:00
002476.SZ,20140619,0.984772,0.000000,2025-08-12 14:07:00
002476.SZ,20150701,0.992969,0.000000,2025-08-12 14:07:00
002476.SZ,20160622,0.992574,0.000000,2025-08-12 14:07:00
002476.SZ,20170619,0.996458,0.000000,2025-08-12 14:07:00
002476.SZ,20180703,0.995392,0.000000,2025-08-12 14:07:00
002476.SZ,20180816,0.995495,0.000000,2025-08-12 14:07:00
002476.SZ,20180828,0.995444,0.000000,2025-08-12 14:07:00
002476.SZ,20200102,0.996937,0.000000,2025-08-12 14:07:00
002476.SZ,20210107,0.995122,0.000000,2025-08-12 14:07:00
002476.SZ,20240613,0.997230,0.000000,2025-08-12 14:07:00
002476.SZ,20240625,0.997245,0.000000,2025-08-12 14:07:00
002476.SZ,20240626,0.997283,0.000000,2025-08-12 14:07:00
002476.SZ,20250618,1.000000,0.000000,2025-08-12 14:07:00
002478.SZ,20110608,0.348315,0.000000,2025-08-12 14:07:00
002478.SZ,20120608,0.336965,0.000000,2025-08-12 14:07:00
002478.SZ,20130621,0.287975,0.000000,2025-08-12 14:07:00
002478.SZ,20140627,0.290110,0.000000,2025-08-12 14:07:00
002478.SZ,20150504,0.395617,0.000000,2025-08-12 14:07:00
002478.SZ,20160506,0.352636,0.000000,2025-08-12 14:07:00
002478.SZ,20170426,0.807018,0.000000,2025-08-12 14:07:00
002478.SZ,20180704,0.745995,0.000000,2025-08-12 14:07:00
002478.SZ,20180816,0.755507,0.000000,2025-08-12 14:07:00
002478.SZ,20180828,0.790170,0.000000,2025-08-12 14:07:00
002478.SZ,20190717,0.847926,0.000000,2025-08-12 14:07:00
002478.SZ,20200102,0.833333,0.000000,2025-08-12 14:07:00
002478.SZ,20200715,0.831041,0.000000,2025-08-12 14:07:00
002478.SZ,20210107,0.799065,0.000000,2025-08-12 14:07:00
002478.SZ,20210528,0.814634,0.000000,2025-08-12 14:07:00
002478.SZ,20220601,0.840749,0.000000,2025-08-12 14:07:00
002478.SZ,20230517,0.924012,0.000000,2025-08-12 14:07:00
002478.SZ,20230601,0.929279,0.000000,2025-08-12 14:07:00
002478.SZ,20240524,0.961471,0.000000,2025-08-12 14:07:00
002478.SZ,20240625,0.955823,0.000000,2025-08-12 14:07:00
002478.SZ,20240626,0.956436,0.000000,2025-08-12 14:07:00
002478.SZ,20250528,1.000000,0.000000,2025-08-12 14:07:00
002479.SZ,20110309,0.512959,0.000000,2025-08-12 14:07:00
002479.SZ,20120217,0.483752,0.000000,2025-08-12 14:07:00
002479.SZ,20130328,0.841779,0.000000,2025-08-12 14:07:00
002479.SZ,20150512,0.912989,0.000000,2025-08-12 14:07:00
002479.SZ,20160503,0.894604,0.000000,2025-08-12 14:07:00
002479.SZ,20170303,0.910366,0.000000,2025-08-12 14:07:00
002479.SZ,20180613,0.830918,0.000000,2025-08-12 14:07:00
002479.SZ,20180816,0.799235,0.000000,2025-08-12 14:07:00
002479.SZ,20180828,0.799618,0.000000,2025-08-12 14:07:00
002479.SZ,20190531,0.809524,0.000000,2025-08-12 14:07:00
002479.SZ,20200102,0.857752,0.000000,2025-08-12 14:07:00
002479.SZ,20200604,0.857621,0.000000,2025-08-12 14:07:00
002479.SZ,20210519,0.893293,0.000000,2025-08-12 14:07:00
002479.SZ,20220517,0.889625,0.000000,2025-08-12 14:07:00
002479.SZ,20220530,0.892009,0.000000,2025-08-12 14:07:00
002479.SZ,20230505,0.935345,0.000000,2025-08-12 14:07:00
002479.SZ,20230601,0.936575,0.000000,2025-08-12 14:07:00
002479.SZ,20240523,0.962406,0.000000,2025-08-12 14:07:00
002479.SZ,20240625,0.956140,0.000000,2025-08-12 14:07:00
002479.SZ,20250527,1.000000,0.000000,2025-08-12 14:07:00
002480.SZ,20110513,0.495498,0.000000,2025-08-12 14:06:59
002480.SZ,20120523,0.497041,0.000000,2025-08-12 14:06:59
002480.SZ,20140515,0.993538,0.000000,2025-08-12 14:06:59
002480.SZ,20170511,0.997516,0.000000,2025-08-12 14:06:59
002480.SZ,20180528,1.000000,0.000000,2025-08-12 14:06:59
002480.SZ,20180816,1.000000,0.000000,2025-08-12 14:06:59
002480.SZ,20180828,1.000000,0.000000,2025-08-12 14:06:59
002480.SZ,20200102,1.000000,0.000000,2025-08-12 14:06:59
002480.SZ,20210107,1.000000,0.000000,2025-08-12 14:06:59
002480.SZ,20240625,1.000000,0.000000,2025-08-12 14:06:59
002480.SZ,20240626,1.000000,0.000000,2025-08-12 14:06:59
002481.SZ,20110302,0.101151,0.000000,2025-08-12 14:07:00
002481.SZ,20120511,0.180556,0.000000,2025-08-12 14:07:00
002481.SZ,20130704,0.375546,0.000000,2025-08-12 14:07:00
002481.SZ,20140604,0.379229,0.000000,2025-08-12 14:07:00
002481.SZ,20160812,0.968212,0.000000,2025-08-12 14:07:00
002481.SZ,20170704,0.970105,0.000000,2025-08-12 14:07:00
002481.SZ,20180705,0.952500,0.000000,2025-08-12 14:07:00
002481.SZ,20180816,0.944282,0.000000,2025-08-12 14:07:00
002481.SZ,20180828,0.942424,0.000000,2025-08-12 14:07:00
002481.SZ,20200102,0.976942,0.000000,2025-08-12 14:07:00
002481.SZ,20200605,0.989096,0.000000,2025-08-12 14:07:00
002481.SZ,20210525,0.994544,0.000000,2025-08-12 14:07:00
002481.SZ,20240603,0.991398,0.000000,2025-08-12 14:07:00
002481.SZ,20240625,0.989873,0.000000,2025-08-12 14:07:00
002481.SZ,20240626,0.989975,0.000000,2025-08-12 14:07:00
002481.SZ,20241101,0.996086,0.000000,2025-08-12 14:07:00
002481.SZ,20250715,1.000000,0.000000,2025-08-12 14:07:00
002482.SZ,20110520,0.238897,0.000000,2025-08-12 14:07:01
002482.SZ,20120605,0.378750,0.000000,2025-08-12 14:07:01
002482.SZ,20130626,0.384013,0.000000,2025-08-12 14:07:01
002482.SZ,20140625,0.379518,0.000000,2025-08-12 14:07:01
002482.SZ,20150626,0.393857,0.000000,2025-08-12 14:07:01
002482.SZ,20160627,0.981530,0.000000,2025-08-12 14:07:01
002482.SZ,20170705,0.990343,0.000000,2025-08-12 14:07:01
002482.SZ,20180704,0.992793,0.000000,2025-08-12 14:07:01
002482.SZ,20190703,0.997959,0.000000,2025-08-12 14:07:01
002482.SZ,20200102,0.997792,0.000000,2025-08-12 14:07:01
002482.SZ,20200709,1.000000,0.000000,2025-08-12 14:07:01
002482.SZ,20210107,1.000000,0.000000,2025-08-12 14:07:01
002482.SZ,20240625,1.000000,0.000000,2025-08-12 14:07:01
002482.SZ,20240626,1.000000,0.000000,2025-08-12 14:07:01
002483.SZ,20110429,0.561881,0.000000,2025-08-12 14:07:01
002483.SZ,20120614,0.547541,0.000000,2025-08-12 14:07:01
002483.SZ,20130710,0.497810,0.000000,2025-08-12 14:07:01
002483.SZ,20140429,0.544625,0.000000,2025-08-12 14:07:01
002483.SZ,20150609,0.594584,0.000000,2025-08-12 14:07:01
002483.SZ,20170524,0.893455,0.000000,2025-08-12 14:07:01
002483.SZ,20180622,0.836272,0.000000,2025-08-12 14:07:01
002483.SZ,20180816,0.850917,0.000000,2025-08-12 14:07:01
002483.SZ,20180828,0.847418,0.000000,2025-08-12 14:07:01
002483.SZ,20190704,0.861111,0.000000,2025-08-12 14:07:01
002483.SZ,20200102,0.859485,0.000000,2025-08-12 14:07:01
002483.SZ,20200615,0.877232,0.000000,2025-08-12 14:07:01
002483.SZ,20210107,0.904348,0.000000,2025-08-12 14:07:01
002483.SZ,20210531,0.894515,0.000000,2025-08-12 14:07:01
002483.SZ,20220718,0.935438,0.000000,2025-08-12 14:07:01
002483.SZ,20230601,0.917431,0.000000,2025-08-12 14:07:01
002483.SZ,20230621,0.927405,0.000000,2025-08-12 14:07:01
002483.SZ,20240515,0.944030,0.000000,2025-08-12 14:07:01
002483.SZ,20240625,0.928741,0.000000,2025-08-12 14:07:01
002483.SZ,20240626,0.931507,0.000000,2025-08-12 14:07:01
002483.SZ,20250606,1.000000,0.000000,2025-08-12 14:07:01
002484.SZ,20110601,0.173682,0.000000,2025-08-12 14:07:01
002484.SZ,20120523,0.186998,0.000000,2025-08-12 14:07:01
002484.SZ,20121017,0.164223,0.000000,2025-08-12 14:07:01
002484.SZ,20130514,0.209868,0.000000,2025-08-12 14:07:01
002484.SZ,20131024,0.219728,0.000000,2025-08-12 14:07:01
002484.SZ,20140521,0.387234,0.000000,2025-08-12 14:07:01
002484.SZ,20150513,0.418021,0.000000,2025-08-12 14:07:01
002484.SZ,20160511,0.661984,0.000000,2025-08-12 14:07:01
002484.SZ,20170516,0.883130,0.000000,2025-08-12 14:07:01
002484.SZ,20180525,0.868064,0.000000,2025-08-12 14:07:01
002484.SZ,20180816,0.827697,0.000000,2025-08-12 14:07:01
002484.SZ,20180828,0.831230,0.000000,2025-08-12 14:07:01
002484.SZ,20190606,0.836634,0.000000,2025-08-12 14:07:01
002484.SZ,20200102,0.875628,0.000000,2025-08-12 14:07:01
002484.SZ,20200512,0.904311,0.000000,2025-08-12 14:07:01
002484.SZ,20210510,0.937052,0.000000,2025-08-12 14:07:01
002484.SZ,20220429,0.964774,0.000000,2025-08-12 14:07:01
002484.SZ,20220530,0.969067,0.000000,2025-08-12 14:07:01
002484.SZ,20230509,0.971816,0.000000,2025-08-12 14:07:01
002484.SZ,20230601,0.973113,0.000000,2025-08-12 14:07:01
002484.SZ,20240617,0.982253,0.000000,2025-08-12 14:07:01
002484.SZ,20240625,0.980333,0.000000,2025-08-12 14:07:01
002484.SZ,20240626,0.980924,0.000000,2025-08-12 14:07:01
002484.SZ,20250530,1.000000,0.000000,2025-08-12 14:07:01
002485.SZ,20110623,0.351390,0.000000,2025-08-12 14:07:01
002485.SZ,20120516,0.574167,0.000000,2025-08-12 14:07:01
002485.SZ,20130410,0.581560,0.000000,2025-08-12 14:07:01
002485.SZ,20140716,0.585561,0.000000,2025-08-12 14:07:01
002485.SZ,20190625,1.000000,0.000000,2025-08-12 14:07:01
002485.SZ,20200102,1.000000,0.000000,2025-08-12 14:07:01
002485.SZ,20210107,1.000000,0.000000,2025-08-12 14:07:01
002485.SZ,20240625,1.000000,0.000000,2025-08-12 14:07:01
002485.SZ,20240626,1.000000,0.000000,2025-08-12 14:07:01
002486.SZ,20110527,0.241758,0.000000,2025-08-12 14:07:01
002486.SZ,20120606,0.239744,0.000000,2025-08-12 14:07:01
002486.SZ,20130411,0.485437,0.000000,2025-08-12 14:07:01
002486.SZ,20140423,0.994681,0.000000,2025-08-12 14:07:01
002486.SZ,20180816,0.997006,0.000000,2025-08-12 14:07:01
002486.SZ,20180828,0.996979,0.000000,2025-08-12 14:07:01
002486.SZ,20200102,0.997041,0.000000,2025-08-12 14:07:01
002486.SZ,20210107,0.997110,0.000000,2025-08-12 14:07:01
002486.SZ,20230605,1.000000,0.000000,2025-08-12 14:07:01
002487.SZ,20120516,0.296035,0.000000,2025-08-12 14:07:02
002487.SZ,20130417,0.588462,0.000000,2025-08-12 14:07:02
002487.SZ,20140418,0.610497,0.000000,2025-08-12 14:07:02
002487.SZ,20150408,0.964254,0.000000,2025-08-12 14:07:02
002487.SZ,20160510,0.957062,0.000000,2025-08-12 14:07:02
002487.SZ,20170531,0.939344,0.000000,2025-08-12 14:07:02
002487.SZ,20180712,0.900552,0.000000,2025-08-12 14:07:02
002487.SZ,20180816,0.902703,0.000000,2025-08-12 14:07:02
002487.SZ,20180828,0.905013,0.000000,2025-08-12 14:07:02
002487.SZ,20190716,0.916468,0.000000,2025-08-12 14:07:02
002487.SZ,20200102,0.936709,0.000000,2025-08-12 14:07:02
002487.SZ,20200630,0.946309,0.000000,2025-08-12 14:07:02
002487.SZ,20210618,0.956944,0.000000,2025-08-12 14:07:02
002487.SZ,20220718,0.994475,0.000000,2025-08-12 14:07:02
002487.SZ,20230601,0.991294,0.000000,2025-08-12 14:07:02
002487.SZ,20230712,0.991730,0.000000,2025-08-12 14:07:02
002487.SZ,20240612,0.996609,0.000000,2025-08-12 14:07:02
002487.SZ,20240625,0.996519,0.000000,2025-08-12 14:07:02
002487.SZ,20240626,0.996596,0.000000,2025-08-12 14:07:02
002487.SZ,20250623,1.000000,0.000000,2025-08-12 14:07:02
002488.SZ,20110406,0.242884,0.000000,2025-08-12 14:07:02
002488.SZ,20120621,0.232955,0.000000,2025-08-12 14:07:02
002488.SZ,20130521,0.236429,0.000000,2025-08-12 14:07:02
002488.SZ,20140529,0.247276,0.000000,2025-08-12 14:07:02
002488.SZ,20150520,0.662389,0.000000,2025-08-12 14:07:02
002488.SZ,20160705,0.660857,0.000000,2025-08-12 14:07:02
002488.SZ,20180816,0.656887,0.000000,2025-08-12 14:07:02
002488.SZ,20180828,0.655895,0.000000,2025-08-12 14:07:02
002488.SZ,20181012,0.997080,0.000000,2025-08-12 14:07:02
002488.SZ,20200102,0.997268,0.000000,2025-08-12 14:07:02
002488.SZ,20210107,0.996860,0.000000,2025-08-12 14:07:02
002488.SZ,20240625,0.995413,0.000000,2025-08-12 14:07:02
002488.SZ,20240626,0.995690,0.000000,2025-08-12 14:07:02
002488.SZ,20240715,0.997890,0.000000,2025-08-12 14:07:02
002488.SZ,20250714,1.000000,0.000000,2025-08-12 14:07:02
002489.SZ,20110428,0.077483,0.000000,2025-08-12 14:07:02
002489.SZ,20120504,0.145916,0.000000,2025-08-12 14:07:02
002489.SZ,20130517,0.133199,0.000000,2025-08-12 14:07:02
002489.SZ,20140516,0.145015,0.000000,2025-08-12 14:07:02
002489.SZ,20150521,0.270381,0.000000,2025-08-12 14:07:02
002489.SZ,20150924,0.928954,0.000000,2025-08-12 14:07:02
002489.SZ,20160530,0.931034,0.000000,2025-08-12 14:07:02
002489.SZ,20170602,0.931571,0.000000,2025-08-12 14:07:02
002489.SZ,20180523,0.897375,0.000000,2025-08-12 14:07:02
002489.SZ,20180816,0.858086,0.000000,2025-08-12 14:07:02
002489.SZ,20180828,0.856187,0.000000,2025-08-12 14:07:02
002489.SZ,20190604,0.891813,0.000000,2025-08-12 14:07:02
002489.SZ,20200102,0.913349,0.000000,2025-08-12 14:07:02
002489.SZ,20200521,0.932065,0.000000,2025-08-12 14:07:02
002489.SZ,20210107,0.933511,0.000000,2025-08-12 14:07:02
002489.SZ,20210526,0.971510,0.000000,2025-08-12 14:07:02
002489.SZ,20220526,0.982234,0.000000,2025-08-12 14:07:02
002489.SZ,20220530,0.981675,0.000000,2025-08-12 14:07:02
002489.SZ,20230524,0.986772,0.000000,2025-08-12 14:07:02
002489.SZ,20230601,0.987593,0.000000,2025-08-12 14:07:02
002489.SZ,20240529,0.985130,0.000000,2025-08-12 14:07:02
002489.SZ,20240625,0.982833,0.000000,2025-08-12 14:07:02
002489.SZ,20240626,0.983539,0.000000,2025-08-12 14:07:02
002489.SZ,20250606,1.000000,0.000000,2025-08-12 14:07:02
002490.SZ,20110613,0.493704,0.000000,2025-08-12 14:07:02
002490.SZ,20120720,0.993827,0.000000,2025-08-12 14:07:02
002490.SZ,20130729,1.000000,0.000000,2025-08-12 14:07:02
002490.SZ,20180816,1.000000,0.000000,2025-08-12 14:07:02
002490.SZ,20180828,1.000000,0.000000,2025-08-12 14:07:02
002490.SZ,20200102,1.000000,0.000000,2025-08-12 14:07:02
002490.SZ,20210107,1.000000,0.000000,2025-08-12 14:07:02
002490.SZ,20240625,1.000000,0.000000,2025-08-12 14:07:02
002490.SZ,20240626,1.000000,0.000000,2025-08-12 14:07:02
002491.SZ,20110517,0.233993,0.000000,2025-08-12 14:07:02
002491.SZ,20120518,0.228620,0.000000,2025-08-12 14:07:02
002491.SZ,20130517,0.238130,0.000000,2025-08-12 14:07:02
002491.SZ,20140527,0.314798,0.000000,2025-08-12 14:07:02
002491.SZ,20150520,0.994105,0.000000,2025-08-12 14:07:02
002491.SZ,20170707,0.992816,0.000000,2025-08-12 14:07:02
002491.SZ,20180621,0.995112,0.000000,2025-08-12 14:07:02
002491.SZ,20180816,0.995088,0.000000,2025-08-12 14:07:02
002491.SZ,20180828,0.995136,0.000000,2025-08-12 14:07:02
002491.SZ,20190712,1.000000,0.000000,2025-08-12 14:07:02
002491.SZ,20200102,1.000000,0.000000,2025-08-12 14:07:02
002491.SZ,20210107,1.000000,0.000000,2025-08-12 14:07:02
002491.SZ,20240625,1.000000,0.000000,2025-08-12 14:07:02
002491.SZ,20240626,1.000000,0.000000,2025-08-12 14:07:02
002492.SZ,20110513,0.298378,0.000000,2025-08-12 14:07:04
002492.SZ,20120524,0.287561,0.000000,2025-08-12 14:07:04
002492.SZ,20130322,0.292197,0.000000,2025-08-12 14:07:04
002492.SZ,20140402,0.610687,0.000000,2025-08-12 14:07:04
002492.SZ,20150507,0.629688,0.000000,2025-08-12 14:07:04
002492.SZ,20170428,0.949445,0.000000,2025-08-12 14:07:04
002492.SZ,20180510,0.957143,0.000000,2025-08-12 14:07:04
002492.SZ,20180816,0.940199,0.000000,2025-08-12 14:07:04
002492.SZ,20180828,0.939189,0.000000,2025-08-12 14:07:04
002492.SZ,20190510,0.942446,0.000000,2025-08-12 14:07:04
002492.SZ,20200102,0.947282,0.000000,2025-08-12 14:07:04
002492.SZ,20200512,0.948812,0.000000,2025-08-12 14:07:04
002492.SZ,20210107,0.944444,0.000000,2025-08-12 14:07:04
002492.SZ,20210610,0.953069,0.000000,2025-08-12 14:07:04
002492.SZ,20220427,0.955645,0.000000,2025-08-12 14:07:04
002492.SZ,20220530,0.965024,0.000000,2025-08-12 14:07:04
002492.SZ,20230512,0.976431,0.000000,2025-08-12 14:07:04
002492.SZ,20230601,0.976068,0.000000,2025-08-12 14:07:04
002492.SZ,20240524,0.995816,0.000000,2025-08-12 14:07:04
002492.SZ,20240625,0.995536,0.000000,2025-08-12 14:07:04
002492.SZ,20240626,0.995662,0.000000,2025-08-12 14:07:04
002492.SZ,20250527,1.000000,0.000000,2025-08-12 14:07:04
002493.SZ,20110415,0.122099,0.000000,2025-08-12 14:07:04
002493.SZ,20120426,0.098695,0.000000,2025-08-12 14:07:04
002493.SZ,20130529,0.060513,0.000000,2025-08-12 14:07:04
002493.SZ,20140516,0.039795,0.000000,2025-08-12 14:07:04
002493.SZ,20150616,0.120255,0.000000,2025-08-12 14:07:04
002493.SZ,20150925,0.170953,0.000000,2025-08-12 14:07:04
002493.SZ,20160606,0.227911,0.000000,2025-08-12 14:07:04
002493.SZ,20170518,0.356745,0.000000,2025-08-12 14:07:04
002493.SZ,20180508,0.594515,0.000000,2025-08-12 14:07:04
002493.SZ,20180816,0.603757,0.000000,2025-08-12 14:07:04
002493.SZ,20180828,0.603918,0.000000,2025-08-12 14:07:04
002493.SZ,20190528,0.609548,0.000000,2025-08-12 14:07:04
002493.SZ,20200102,0.612642,0.000000,2025-08-12 14:07:04
002493.SZ,20200528,0.615584,0.000000,2025-08-12 14:07:04
002493.SZ,20210107,0.647368,0.000000,2025-08-12 14:07:04
002493.SZ,20210601,0.973881,0.000000,2025-08-12 14:07:04
002493.SZ,20220606,0.978344,0.000000,2025-08-12 14:07:04
002493.SZ,20230526,0.984193,0.000000,2025-08-12 14:07:04
002493.SZ,20230601,0.984060,0.000000,2025-08-12 14:07:04
002493.SZ,20240605,0.990891,0.000000,2025-08-12 14:07:04
002493.SZ,20240625,0.990712,0.000000,2025-08-12 14:07:04
002493.SZ,20240626,0.990973,0.000000,2025-08-12 14:07:04
002493.SZ,20250528,1.000000,0.000000,2025-08-12 14:07:04
002494.SZ,20110610,0.375523,0.000000,2025-08-12 14:07:04
002494.SZ,20120608,0.372268,0.000000,2025-08-12 14:07:04
002494.SZ,20130409,0.378165,0.000000,2025-08-12 14:07:04
002494.SZ,20140522,0.496234,0.000000,2025-08-12 14:07:04
002494.SZ,20150409,0.996564,0.000000,2025-08-12 14:07:04
002494.SZ,20160330,0.998841,0.000000,2025-08-12 14:07:04
002494.SZ,20170620,0.999398,0.000000,2025-08-12 14:07:04
002494.SZ,20180816,0.998425,0.000000,2025-08-12 14:07:04
002494.SZ,20180828,0.998433,0.000000,2025-08-12 14:07:04
002494.SZ,20190514,1.000000,0.000000,2025-08-12 14:07:04
002494.SZ,20200102,1.000000,0.000000,2025-08-12 14:07:04
002494.SZ,20210107,1.000000,0.000000,2025-08-12 14:07:04
002494.SZ,20240625,1.000000,0.000000,2025-08-12 14:07:04
002494.SZ,20240626,1.000000,0.000000,2025-08-12 14:07:04
002495.SZ,20110527,0.185988,0.000000,2025-08-12 14:07:04
002495.SZ,20120628,0.280201,0.000000,2025-08-12 14:07:04
002495.SZ,20130607,0.283883,0.000000,2025-08-12 14:07:04
002495.SZ,20140530,0.292441,0.000000,2025-08-12 14:07:04
002495.SZ,20150310,0.710468,0.000000,2025-08-12 14:07:04
002495.SZ,20160617,0.710907,0.000000,2025-08-12 14:07:04
002495.SZ,20160926,0.996078,0.000000,2025-08-12 14:07:04
002495.SZ,20180615,0.993569,0.000000,2025-08-12 14:07:04
002495.SZ,20180816,0.993151,0.000000,2025-08-12 14:07:04
002495.SZ,20180828,0.993103,0.000000,2025-08-12 14:07:04
002495.SZ,20200102,0.993174,0.000000,2025-08-12 14:07:04
002495.SZ,20210107,0.991803,0.000000,2025-08-12 14:07:04
002495.SZ,20210602,0.995851,0.000000,2025-08-12 14:07:04
002495.SZ,20240625,0.992701,0.000000,2025-08-12 14:07:04
002495.SZ,20240626,0.992958,0.000000,2025-08-12 14:07:04
002495.SZ,20250605,1.000000,0.000000,2025-08-12 14:07:04
002496.SZ,20110519,0.130000,0.000000,2025-08-12 14:07:04
002496.SZ,20120913,0.136638,0.000000,2025-08-12 14:07:04
002496.SZ,20130516,0.196564,0.000000,2025-08-12 14:07:04
