stock_id,stock_name,date,close,ma_std,ma_bandwidth,position_20d,position_60d,ma60slope,ma20slope,drawdown_20d,drawdown_60d,return_5d,return_10d,return_20d,volatility_5d,volatility_20d,volatility_60d,volume_ratio,close_to_ma5,close_to_ma20,close_to_ma60,ma5_above_ma20,ma20_above_ma60,price_above_ma60,amplitude_20d,label_10,label_15,label_20,label_30,future_max_return
002069.SZ,獐子岛,2024-05-23,3.06,0.022417651575046868,0.056862745098039194,0.09677419354838789,0.24038461538461536,-0.04136370202725465,-0.009517865501638311,0.08383233532934126,0.2051948051948052,-0.05263157894736836,-0.05263157894736836,0.00990099009900991,0.015621924210098965,0.01673172465831475,0.030094025863086158,1.0132003478943972,-0.02671755725190842,-0.035916824196597454,-0.07775768535262206,0,0,0,0.10130718954248367,1,1,1,1,0.5228758169934641
002069.SZ,獐子岛,2025-01-13,3.52,0.024683105639541895,0.06406250000000008,0.22137404580152673,0.3522727272727273,0.09670886075949368,-0.08534641324340901,0.22466960352422907,0.24463519313304724,0.03529411764705892,-0.07853403141361248,-0.21777777777777774,0.0262028073749365,0.033641046960485727,0.03792152256562848,1.138143061051804,0.0045662100456621045,-0.056173749832417276,-0.024930747922437636,0,1,0,0.37215909090909094,1,1,1,1,0.3238636363636364
002069.SZ,獐子岛,2025-06-06,3.87,0.020147039880651606,0.04905254091300596,0.2954545454545455,0.6736842105263161,0.025728133351451923,0.04289473684210533,0.07416267942583724,0.07416267942583724,-0.02518891687657432,-0.058394160583941646,0.015748031496062964,0.013229614794078914,0.01982214060061361,0.02382791679390172,0.7991925706719027,-0.013761467889908324,-0.023467070401211196,0.02539191874585998,0,1,1,0.11369509043927635,1,1,1,0,0.2041343669250646
300074.SZ,华平股份,2011-01-19,13.6834353,0.026017538463817345,0.07199844727588264,0.16288252714708779,0.3561123766135153,0.06862298305476827,0.0242036065062621,0.18854919399666487,0.18854919399666487,-0.1687734882131876,-0.10998658700158526,-0.047003525264394885,0.04025798369654001,0.038536379586007814,0.032311651392809324,2.0299975787850597,-0.08630013519603438,-0.07414219572524909,-0.051952747007721824,1,1,0,0.2775722701739965,1,1,1,0,0.23236059734210174
300074.SZ,华平股份,2011-08-25,5.5397385,0.026369745452951423,0.06894529046813325,0.24642289348171753,0.5651197604790421,0.060009425888948205,-0.0163530321582779,0.13823272090988614,0.1643099547511311,0.01025641025641022,-0.0037086985839513975,-0.13343108504398815,0.01857512091208855,0.030146320247678333,0.029451584905106985,0.6586250585764618,-0.0007439469768699628,-0.03198860006879273,0.03723637640038621,0,1,1,0.2128595600676818,1,1,1,1,0.5526226734348563
300074.SZ,华平股份,2012-04-23,3.7494,0.01597932257637977,0.04515000000000002,0.1061452513966481,0.5139056831922612,0.0054989500518845,-0.025618856934838022,0.13793103448275862,0.16736053288925892,-0.062353492733239535,-0.015748031496062964,-0.10674408217954445,0.02741751087410941,0.025531290408981142,0.027665601927287207,1.1312036384507522,-0.04734686100790702,-0.06598795124457102,-0.02486591906387123,0,1,0,0.179,1,1,1,1,0.3375
300074.SZ,华平股份,2012-09-20,3.56193,0.020357933686622455,0.05576315789473671,0.1261829652996836,0.2652519893899201,-0.016949294547404303,0.03856601066010648,0.12723932016536524,0.12723932016536524,-0.09221213569039655,-0.0856592877767085,-0.015544041450777368,0.02079432523534411,0.01993034482591864,0.018769337491585564,0.843216623413433,-0.050000000000000065,-0.06239976313257167,-0.028406330699803237,0,1,0,0.1668421052631578,1,1,1,0,0.24421052631578952
300074.SZ,华平股份,2013-03-25,6.2333775,0.021430169662950454,0.05985964912280714,0.2868852459016388,0.7114485981308412,0.15638413310827107,-0.044241187645113526,0.11569148936170222,0.12935323383084574,0.020251610923595953,-0.004491017964071808,-0.10834003754357746,0.025932887590996816,0.026703463388986343,0.03203024068301734,0.7044912786431924,0.001747409014220347,-0.020921364526435334,0.040032113272269354,0,1,1,0.18345864661654138,1,0,0,0,0.14857142857142852
300074.SZ,华平股份,2014-06-19,8.52628514,0.012574405180473015,0.034480234260615084,0.1372549019607845,0.19503546099290775,-0.0738612407852509,0.05175718849840275,0.16196319018404917,0.2494505494505494,-0.15574783683559945,-0.10426229508196716,0.02784048156508656,0.03959463539436809,0.03450215339771792,0.03404248369077787,1.078008360091649,-0.06935549802425395,-0.07789928446064541,-0.0835905004696097,0,0,0,0.2240117130307469,1,1,1,1,0.5092835213343568
300074.SZ,华平股份,2014-10-28,10.51117436,0.028800722803927495,0.07663301662707854,0.18530351437699644,0.5286506469500922,0.05685608105961944,0.0068802830745036785,0.13151108818978857,0.13151108818978857,-0.052335396736072015,-0.06026785714285732,-0.057638500279798666,0.05214560482085913,0.03153729082209169,0.02679307744974936,1.2345043021863396,-0.04329053516645842,-0.06063479667540597,0.01223214017371439,0,1,1,0.18586698337292157,1,1,0,0,0.15142517814726844
300074.SZ,华平股份,2016-01-04,8.28285533,0.014537991405605953,0.030293896006028515,0.0,0.3946308724832214,0.14995509535633156,-0.011853376718241552,0.168025078369906,0.2536557930258718,-0.10337837837837849,-0.14387096774193542,-0.10639730639730649,0.05656019811692146,0.03554344005481267,0.051799412627653155,0.7694980024318222,-0.08406957482054124,-0.10822889015826087,-0.08556333984150682,0,1,0,0.2019593067068576,1,1,1,1,0.45290128108515465
300074.SZ,华平股份,2016-05-04,6.372867590000001,0.022591393506563875,0.053623898139079404,0.2688679245283021,0.5633802816901411,0.012776461954164868,-0.01716797778806106,0.1318027210884353,0.1318027210884353,0.007897334649555887,-0.09405501330967148,-0.05375347544022213,0.021966484760608668,0.029673487191585107,0.040356114147079784,0.6655738963358327,0.013701350277998571,-0.03856113753001546,0.008893280632411208,0,1,1,0.20763956904995098,1,1,1,1,0.720861900097943
300074.SZ,华平股份,2016-09-12,6.379109380000001,0.002475615911801911,0.006376386170906885,0.0,0.3344370860927152,0.04260712325228441,0.028211370471144123,0.09637488947833772,0.16434995911692551,-0.039473684210526216,-0.07090909090909081,-0.025738798856053346,0.03451807413030926,0.02118006589932709,0.028052667879861513,0.8973977049269122,-0.05229970326409483,-0.05106778087279464,-0.050435913715409314,1,1,0,0.10665362035225044,1,1,0,0,0.19667318982387463
300074.SZ,华平股份,2017-03-27,5.517742360000001,0.006268511696973088,0.016911764705882387,0.13095238095238035,0.5898876404494385,-0.02811324848134228,0.013542249580302217,0.07628004179728314,0.07628004179728314,-0.06455026455026447,-0.03387978142076509,-0.0056242969628795825,0.00790057243823806,0.016021581557317997,0.015695798799829064,0.7721438123386967,-0.025787965616045752,-0.023851590106007004,-0.013337797868184434,1,1,0,0.09502262443438902,1,1,1,0,0.2647058823529412
300074.SZ,华平股份,2017-10-19,7.61,0.028442238097533264,0.0720324134910205,0.18292682926829326,0.6390243902439028,0.05169075281004993,0.01052158850323986,0.08091787439613515,0.08862275449101789,-0.05230386052303848,-0.02185089974293053,-0.02809706257982114,0.01827765086091979,0.014497525106584069,0.014529802400633259,1.201864696813433,-0.036952670210073264,-0.0337121452606183,0.025214989783775354,1,1,1,0.10775295663600518,0,0,0,0,0.09724047306176074
300074.SZ,华平股份,2018-04-10,7.6,0.017684852684044922,0.04815789473684206,0.14925373134328307,0.1374999999999998,-0.01057030980543342,-0.009510104486016456,0.06976744186046516,0.15367483296213816,-0.052369077306733125,-0.02564102564102566,-0.046424090338770374,0.0062536023415573384,0.014907393781998715,0.014070686287061873,0.5839203861703423,-0.020870909559392012,-0.03985850546396313,-0.0649606299212599,0,0,0,0.0881578947368421,1,1,1,0,0.20526315789473693
300074.SZ,华平股份,2018-10-10,3.38,0.015725067770317593,0.04358974358974378,0.2682926829268289,0.19402985074626852,-0.12232113419057042,0.021616819662422387,0.08152173913043485,0.242152466367713,-0.04249291784702547,-0.028735632183908066,0.0029673590504450953,0.02354386305925104,0.021047166670852525,0.024017712866137148,0.3205414058063143,-0.006466784244561963,-0.02028985507246385,-0.04770848985725031,0,0,0,0.12130177514792904,1,1,1,1,1.2633136094674557
300074.SZ,华平股份,2019-06-28,4.2,0.029248594240111402,0.07845238095238104,0.24545454545454545,0.1481481481481483,-0.05271960695494616,-0.0033210769778200056,0.16500994035785288,0.2771084337349397,-0.08096280087527352,0.03194103194103182,-0.002375296912113911,0.03829536327927209,0.03543369810527341,0.03900433030813065,1.3331727420544246,-0.048913043478260906,-0.0003570153516601349,-0.07305230633414266,1,0,0,0.2619047619047619,1,1,1,1,0.3833333333333332
300074.SZ,华平股份,2019-10-31,4.52,0.016024716973766867,0.041076696165191835,0.053571428571427465,0.4032258064516127,0.04086393738711621,-0.018392229799545443,0.104950495049505,0.19715808170515103,-0.06224066390041505,-0.03624733475479758,-0.0382978723404257,0.035313369501320246,0.024493043123148938,0.031393210829984156,1.014027950805436,-0.053204859656472654,-0.04842105263157904,-0.01959366640156177,1,1,0,0.12389380530973444,1,1,1,0,0.24557522123893816
300074.SZ,华平股份,2020-04-24,4.59,0.017667282952503874,0.04738562091503273,0.27777777777777757,0.3189964157706092,0.017501692620176135,0.003980724910957496,0.14525139664804473,0.2927580893682589,-0.06707317073170738,-0.06326530612244907,-0.0357142857142857,0.02385906133510279,0.039207388551797936,0.050541429767347906,0.6862173948282118,-0.052827073875360994,-0.04215358931552587,-0.08374089230462126,1,0,0,0.23529411764705885,1,1,1,1,0.4139433551198258
300074.SZ,华平股份,2020-10-09,5.12,0.0271784116089713,0.07011718749999982,0.1538461538461538,0.3181818181818184,0.05254665357092737,-0.014919840607914129,0.24372230428360409,0.24372230428360409,0.03853955375253548,-0.03578154425612046,-0.10017574692442888,0.022702801490225265,0.054114227155502466,0.038123498739530665,0.326629030453326,0.03309120258272794,-0.036688617121354544,0.02379524095180959,0,1,1,0.38085937499999983,1,1,1,1,0.3222656249999999
300074.SZ,华平股份,2021-03-24,3.54,0.005733692071006871,0.01577212806026361,0.1904761904761907,0.3455882352941178,-0.08320544195113859,0.04326170485271114,0.08762886597938141,0.200902934537246,-0.05093833780160861,0.005681818181818121,-0.024793388429751984,0.009934975057997132,0.02106112606658555,0.02711070983506915,0.8933965366179435,-0.024255788313120197,-0.03423816668940122,-0.03904447360086864,0,0,0,0.11864406779661014,1,1,1,1,0.675141242937853
300074.SZ,华平股份,2021-07-23,4.18,0.024599741072271166,0.06351674641148333,0.17582417582417595,0.4755244755244754,0.04537604697349095,-0.0023554351666469878,0.15212981744421908,0.15212981744421908,0.0072289156626503814,0.0072289156626503814,0.01703163017031617,0.031321089982882494,0.03177442498127505,0.02545676579763882,0.8907628139949999,-0.019699812382739334,-0.013103529689529058,0.035807211002354074,1,1,1,0.2177033492822967,1,1,0,0,0.17942583732057418
300074.SZ,华平股份,2021-12-10,3.78,0.009665008349092414,0.02089947089947095,0.2499999999999997,0.485148514851485,-0.01392601534879712,0.043302850995158695,0.06666666666666668,0.12093023255813955,-0.04303797468354442,-0.02577319587628868,0.008000000000000007,0.015241552331581391,0.015762772947575294,0.018838442347347516,0.6605725644925681,-0.005263157894736847,-0.025522041763341118,-0.008351187092825046,0,1,0,0.0952380952380952,1,1,1,1,0.30423280423280424
300074.SZ,华平股份,2022-07-12,3.6,0.012655301334917818,0.031203703703703844,0.13333333333333353,0.5038167938931298,-0.0803101040818949,0.011792129439188058,0.06735751295336782,0.15294117647058822,-0.01098901098901095,-0.05759162303664911,0.008403361344537785,0.020757764491516242,0.017529130928642007,0.027923617769221545,0.8452920805742293,-0.014238773274917866,-0.02425802954329847,0.005961251862891296,0,1,1,0.08333333333333329,1,1,1,1,0.7916666666666666
300074.SZ,华平股份,2022-11-23,3.71,0.027617463683207333,0.06931716082659475,0.24528301886792422,0.6116504854368929,-0.01314600650524027,0.04265791632485648,0.09732360097323609,0.09732360097323609,-0.08168316831683164,-0.01851851851851849,0.019230769230769162,0.014559956156419538,0.02181659805701327,0.02294305972002329,0.9702349641410222,-0.04822986146741912,-0.027012850773669078,0.01899748226138709,1,1,1,0.14285714285714293,1,0,0,0,0.12398921832884097
300074.SZ,华平股份,2023-04-18,4.3,0.019635682919555572,0.048062015503876045,0.28301886792452763,0.6,0.051909973157133846,0.023322941923565193,0.08119658119658119,0.08119658119658119,-0.0182648401826484,-0.04867256637168138,0.023809523809523725,0.02661608345773643,0.027878684098846605,0.022003538128221166,0.7884720164131604,-0.03414195867026059,-0.029673925307457962,0.0128768844221106,1,1,1,0.12325581395348822,0,0,0,0,0.0883720930232558
300074.SZ,华平股份,2023-08-16,4.22,0.00566786077514409,0.014454976303317523,0.17948717948717807,0.3928571428571427,0.02588253917999071,0.013987644247581211,0.07048458149779742,0.07456140350877191,-0.04740406320541757,-0.04740406320541757,-0.038724373576309756,0.02374097049510433,0.01871270107567008,0.018544864679438833,1.0581820224563077,-0.019972131908964304,-0.02977353718818259,-0.023223516703958242,0,1,0,0.09241706161137433,1,0,0,0,0.10900473933649289
300074.SZ,华平股份,2023-12-18,4.78,0.015247677280028009,0.041875871687587246,0.23809523809523941,0.48031496062992135,0.03696263559662537,-0.010865150284321622,0.06274509803921557,0.12132352941176472,-0.008298755186721962,-0.03629032258064513,-0.05719921104536485,0.027227621274523765,0.021161059419556077,0.024549868264941103,1.0929738782897835,-0.03081914030819143,-0.01858125449132524,0.010179282166883923,1,1,1,0.08786610878661086,1,0,0,0,0.1380753138075314
300074.SZ,华平股份,2024-05-24,3.75,0.009720253768978088,0.024533333333333237,0.2674418604651163,0.3791208791208791,0.03145122431994397,0.0028445823635894923,0.14383561643835616,0.2315573770491803,-0.1071428571428572,-0.015748031496062964,-0.02849740932642486,0.02109960612681395,0.0568041314690361,0.05672526616628917,0.9076319679687542,-0.049670552458185545,-0.03300670448684892,-0.04446426296343486,1,0,0,0.2293333333333333,1,1,1,1,0.3546666666666667
300074.SZ,华平股份,2025-08-29,5.12,0.024717113262248017,0.06064453124999987,0.18461538461538468,0.5725806451612901,0.059981058613069786,0.02284726888739556,0.09380530973451331,0.09380530973451331,-0.057090239410681365,-0.009671179883945835,-0.015384615384615441,0.025185873263891097,0.01927072652717842,0.01601672680487679,1.2847133912093567,-0.035054655107425545,-0.038948850305021036,0.016578973493497448,0,1,1,0.12695312500000006,1,0,0,0,0.10351562500000004
002044.SZ,美年健康,2009-06-25,0.9600019000000001,0.014287997464101376,0.03813249327944035,0.2677415610062954,0.6749530584105502,0.08437781465253054,-0.00021960819889962644,0.08291494754159674,0.08291494754159674,-0.0032948929159802853,-0.042455312874314366,0.019160606123338475,0.006427238188696116,0.01944883801179254,0.029617641549551967,0.6128221301298189,-0.004934210526315705,-0.013969095796341447,0.024553944860688477,0,1,1,0.12346925563376475,0,0,0,0,0.09041140439409523
002044.SZ,美年健康,2009-12-25,1.2487958600000002,0.029445366185398145,0.07109275730622606,0.24999999999999978,0.46959459459459485,0.06587330481478117,-0.03506643558636637,0.13800657174151157,0.16631355932203376,-0.01992528019925255,-0.07520564042303168,-0.046060606060606024,0.027279979764729113,0.02892039641410104,0.02961676874269367,0.6778192980752237,0.01001026694045177,-0.057654313596359814,0.00804816087782591,0,1,1,0.2134688691232529,1,1,0,0,0.19949174078780157
002044.SZ,美年健康,2010-04-26,1.4106474200000003,0.013692037336472729,0.03374578177727773,0.2485207100591722,0.23595505617977597,0.012141138438366603,-0.021597696245733957,0.12499999999999993,0.13268292682926816,0.0011261261261261701,-0.08350515463917507,-0.11542288557213931,0.01713660447829598,0.02467223411980188,0.02007470277453279,0.2264781197501264,0.0006753714542999636,-0.03090423502479948,-0.03201219512195102,0,0,0,0.19010123734533188,1,1,0,0,0.152980877390326
002044.SZ,美年健康,2011-03-22,2.8942634899999997,0.029649830508947164,0.076162448499117,0.26373626373626297,0.6649999999999997,0.05769230769230765,0.002929881951358207,0.10578947368421061,0.10578947368421061,-0.012783265543288902,-0.06904109589041107,-0.05348189415041782,0.028870854797105314,0.02253866935212304,0.029346269041467678,0.5818959582143808,-0.0010583254938854262,-0.03624709285835837,0.04009794918885817,0,1,1,0.16068275456150674,1,0,0,0,0.118304885226604
002044.SZ,美年健康,2011-09-06,3.26913944,0.019664375383806793,0.047575516693163795,0.08403361344537844,0.6747252747252748,0.05996777664909649,-0.011985330258232806,0.07973664959765908,0.10526315789473685,-0.0702143385070213,-0.019485580670303926,-0.029320987654321007,0.01063185839538633,0.017025241592141933,0.021254864070617004,0.4959057486631016,-0.040134289638333626,-0.037195775294657965,0.005796522086747957,1,1,1,0.09459459459459459,1,0,0,0,0.11764705882352942
002044.SZ,美年健康,2012-04-11,2.43756184,0.028424507916907028,0.07412935323383053,0.14163090128755357,0.4413407821229051,0.0017467248908300513,-0.005583555687320911,0.1757469244288225,0.1757469244288225,0.01405405405405391,-0.062000000000000055,-0.05252525252525253,0.02625713948275528,0.02954902388590159,0.02611237456403614,0.27296917981249647,-0.011799410029498365,-0.06782608695652169,0.0013700336280978896,0,1,1,0.2484008528784648,1,1,1,1,0.4051172707889125
002044.SZ,美年健康,2013-02-05,1.8747810799999998,0.028547030471323388,0.07868217054263572,0.13636363636363638,0.6122448979591838,-0.07189901207464346,0.02819751753912582,0.1349112426035502,0.1349112426035502,-0.04193971166448229,-0.03689064558629784,-0.04193971166448229,0.01664882884065298,0.024094299680923414,0.027036822507132102,0.539584421402099,-0.005442176870748387,-0.04080829287495081,0.037492607924305206,0,1,1,0.18057455540355663,1,1,1,1,0.40082079343365257
002044.SZ,美年健康,2013-09-02,1.6760196000000003,0.01489787528518128,0.039609053497942324,0.2702702702702713,0.4848484848484852,-0.05682897732932021,0.038388475542187585,0.07692307692307672,0.15514993481095166,-0.01966717095310133,0.0015455950540961272,0.02694136291600646,0.018750582467461058,0.015802823381823657,0.0288330111606653,0.8630256792880754,-0.026149684400360543,-0.012119826206265494,0.012922050854522806,1,1,1,0.11419753086419737,1,1,1,1,0.3024691358024689
002044.SZ,美年健康,2014-01-10,1.6863654,0.014312033821698072,0.039366053169734364,0.0823529411764697,0.04605263157894686,0.006280364972153157,-0.013525889397675331,0.10684931506849318,0.1819322459222083,-0.0881118881118883,-0.07648725212464591,-0.08426966292134841,0.021908396929247446,0.01714428747833992,0.024223831063185437,0.6582496270098869,-0.04398826979472146,-0.06877097764764693,-0.07866227037211516,0,0,0,0.13036809815950912,1,1,1,0,0.22239263803680986
002044.SZ,美年健康,2014-05-19,1.55445645,0.01674053837282758,0.04009983361064887,0.28,0.13125000000000003,-0.03440487841602038,-0.014656683128883189,0.0824427480916031,0.18783783783783792,-0.042993630573248454,-0.019575856443719397,-0.05205047318611988,0.01797968449897117,0.017653564908488798,0.017244508897535697,0.754987255376967,-0.026247569669475158,-0.028294260307194917,-0.06284110400748485,0,0,0,0.12479201331114817,1,1,1,0,0.26289517470881874
002044.SZ,美年健康,2016-07-25,9.57340351,0.024614285193762696,0.05875489933255713,0.20571428571428693,0.15543529944331524,-0.09640585110618892,0.017722419928825655,0.09049479166666657,0.3408350181106431,-0.009219858156028327,-0.01272084805653706,-0.01964912280701736,0.026961034357509777,0.01782834465372993,0.04260195690418965,0.8157583471472201,-0.02335011185682322,-0.02300860200013984,-0.07365693503546757,1,0,0,0.1252684323550466,1,1,1,1,1.342270956883546
002044.SZ,美年健康,2016-11-22,9.395229930000001,0.00691684310880552,0.01682470216387062,0.18110236220472647,0.15328467153284747,0.00045448021815057155,-0.012184602113435286,0.07050847457627107,0.1447286338116032,0.0036603221083457704,-0.007241129616220032,-0.005079825834542584,0.004876379436140072,0.010443137444169436,0.017568712759106198,0.6729892087500348,-0.0007288629737607121,-0.0022923261652657754,-0.01661685594739977,0,0,0,0.09263311451495267,1,1,0,0,0.19547775346462426
002044.SZ,美年健康,2017-03-22,8.757916739999999,0.004662696598239678,0.012819509650495504,0.2769230769230767,0.65625,-0.003073053084723014,0.0016290435187338484,0.03547169811320756,0.04910714285714283,-0.028136882129277674,-0.0038971161340608518,-0.020689655172413834,0.008454912424675724,0.007995361778989418,0.012116937564767696,1.311092047758074,-0.015256588072121945,-0.01022304832713754,-0.002666319828314967,1,1,0,0.05086071987480439,1,1,0,0,0.1619718309859155
002044.SZ,美年健康,2017-08-04,10.404595800000001,0.011918496040884076,0.03267326732673261,0.13011152416356844,0.28134556574923525,0.03149938915935957,-0.022409814162516604,0.13379073756432242,0.13428571428571429,-0.03564608529598989,-0.057835820895522194,-0.10882352941176465,0.014055174399560586,0.021359755727058304,0.017694474166039927,0.7404018220270051,-0.028970644789129644,-0.05883083804435608,-0.03767772260980957,0,1,0,0.1775577557755774,1,1,0,0,0.1551155115511551
002044.SZ,美年健康,2018-02-07,14.367270240000002,0.029507088446146617,0.06961440407903119,0.12171837708830593,0.3762711864406783,0.06361381291207015,0.024144558086107604,0.1495934959349593,0.1495934959349593,-0.10253110253110242,-0.14297419090536656,-0.07963044434667843,0.04543039049391232,0.027121276480957288,0.027604753512278656,1.0676488107796198,-0.04596862458956576,-0.09753677580777365,-0.0370393101543561,0,1,0,0.2002868068833652,1,1,0,0,0.17590822179732304
002044.SZ,美年健康,2018-06-07,19.0922616,0.023080860691206514,0.060431654676259085,0.17610062893081718,0.5999999999999995,0.08397233945590374,0.010669405089288977,0.08612754766600932,0.08612754766600932,-0.06648757555406315,-0.0748752079866889,-0.03472222222222232,0.031501400278006644,0.02860299572696933,0.02661321762891191,1.4261374696486933,-0.018014835747085903,-0.042485404791017436,0.016323322426746036,0,1,1,0.11438848920863319,0,0,0,0,0.0942446043165469
002044.SZ,美年健康,2018-12-14,13.10577855,0.01226279305631579,0.03159392789373819,0.23589743589743645,0.6303030303030303,0.004631960840157947,-0.0055258739123798,0.08612716763005782,0.1037414965986395,-0.02647783251231517,-0.022867737948083944,-0.07054673721340399,0.020294308968758674,0.02179935793285779,0.028601818219025993,1.2509782875503779,-0.020931384691602814,-0.029287161539878495,-0.0019884480636302763,0,1,0,0.12333965844402288,1,1,1,1,0.561840188425891
002044.SZ,美年健康,2019-04-16,14.631055749999998,0.02793279692940484,0.06889518413597744,0.19213973799126538,0.6810344827586203,0.08031963614541543,0.029766761387614707,0.094871794871795,0.094871794871795,-0.057661505605979824,-0.08643892339544523,-0.05564472980203339,0.011658895048021116,0.0192383344631804,0.023124362014413792,0.8964857141724764,-0.012973940275137085,-0.03554547689953832,0.032043035902233494,0,1,1,0.12974504249291788,1,0,0,0,0.10481586402266305
002044.SZ,美年健康,2019-09-23,11.78399628,0.02579333133573422,0.0646584853498723,0.1266666666666664,0.6371191135734072,0.0441446030412659,0.01746923267531168,0.0997715156130998,0.0997715156130998,-0.08015564202334624,-0.032733224222586066,-0.07656249999999998,0.028995111505924515,0.02718416633230293,0.024206588279674507,1.8668957677118028,-0.03352412101390022,-0.04046758939805975,0.017497452342198783,0,1,1,0.12690355329949238,1,1,1,1,0.37174368659933077
002044.SZ,美年健康,2020-01-21,14.510818219999999,0.01698359967225983,0.04640001584509775,0.2628551413335776,0.17913234634682967,0.04118312501565317,-0.008942185811777215,0.06995826091386187,0.13721676249566925,-0.005471956224350261,-0.048429319371727786,-0.04053044056044419,0.011354414965167543,0.015846294347024007,0.02141400569797084,0.9248523304639055,0.005532503457814583,-0.018916038684648702,-0.03929102989427388,0,0,0,0.10204311897168804,1,1,0,0,0.15903967129980373
002044.SZ,美年健康,2020-06-04,11.706457890000001,0.008804770616695863,0.024211423699914913,0.26701570680628284,0.2997347480106106,-0.043959258569795066,0.03213755041392484,0.10662604722010667,0.1837160751565761,-0.008453085376162184,-0.06608280254777066,0.04266666666666663,0.02685587457284215,0.029816039674801394,0.030855371903833768,0.6240790398774008,-0.011960916442048376,-0.03504442250740377,-0.021140472878998437,0,1,0,0.16283034953111689,1,1,1,1,0.3489777615387636
002044.SZ,美年健康,2020-10-16,14.32119955,0.02776868365246364,0.07506387921022066,0.2727272727272725,0.11650485436893201,0.004778193479422853,-0.053772352022439796,0.10031347962382449,0.24074074074074067,-0.009661835748792313,0.01773049645390068,-0.007607192254495354,0.03610311023221255,0.028337127859982464,0.026351736410726186,1.036889232491062,-0.04307815417444654,-0.033214309775651804,-0.08401331957402904,1,0,0,0.15331010452961674,1,1,1,1,0.3170731707317072
002044.SZ,美年健康,2021-03-23,14.74293176,0.02866439176594792,0.0757975334909461,0.20869565217391264,0.43914639800658584,0.07864122482639395,-0.07048167476456128,0.19761129207383288,0.2665012406947891,0.01580756013745699,0.038650737877722996,-0.2002164502164503,0.016161014869550547,0.043840091770557976,0.04174870080986133,0.4147549176555105,0.0004061188574523066,-0.04620547237996902,0.02812295712380233,0,1,1,0.3112313937753721,1,1,1,1,0.36332882273342354
002044.SZ,美年健康,2021-09-29,7.32159128,0.006298120480077331,0.013873751135331507,0.2281879194630871,0.16425120772946838,-0.0698680552836616,0.031062454659368213,0.1354534746760895,0.19073869900771787,-0.09494451294697903,-0.09938650306748475,0.015214384508990264,0.025518976059335355,0.030165167021627515,0.026922979135286903,0.931408810213807,-0.06234031681144607,-0.06102085198925426,-0.07309578431166214,1,0,0,0.20299727520435962,1,1,1,1,0.7861035422343324
002044.SZ,美年健康,2022-01-27,7.0821932,0.025092883147732142,0.06697183098591537,0.041666666666666546,0.041666666666666546,0.013502744820258617,0.004482265817851104,0.1393939393939395,0.1393939393939395,-0.06208718626155885,-0.09783989834815765,-0.04441453566621811,0.008848466404109539,0.017473329242752907,0.01577681685792025,0.5570724877437153,-0.021499448732083915,-0.08167884627821252,-0.06958458917573074,0,1,0,0.16901408450704236,1,1,0,0,0.19577464788732393
002044.SZ,美年健康,2022-07-12,5.15703364,0.018972245744286485,0.052159896840747816,0.16393442622950785,0.4963503649635032,-0.030488185048943062,0.040135724672806516,0.0897887323943662,0.11774744027303764,-0.08007117437722433,-0.03001876172607898,0.009765625,0.010706262659663858,0.016989145206017634,0.024701796552566754,0.8341292480723385,-0.03616703952274439,-0.03625687389318684,-0.0025723472668812285,0,1,0,0.11798839458413922,1,1,1,1,0.5686653771760154
002044.SZ,美年健康,2023-03-20,6.423848480000001,0.022222429326734454,0.05659937888198774,0.05333333333333392,0.6619047619047622,0.07344996501049682,0.004041916167664658,0.09930069930069922,0.09930069930069922,-0.058479532163742576,-0.05154639175257725,-0.047337278106508784,0.0332224294768239,0.019169714541813203,0.02872639012793387,1.4096940036423844,-0.03708133971291851,-0.03980915461458163,0.007588203082218747,0,1,1,0.11645962732919253,1,0,0,0,0.11024844720496886
002044.SZ,美年健康,2023-08-07,6.782945600000001,0.012038373568918355,0.03090686274509792,0.18421052631578966,0.5230769230769231,0.007407588499902306,0.008082397539518065,0.0835579514824798,0.0835579514824798,-0.05947441217150762,-0.05686546463245479,-0.025787965616045794,0.017711933978787786,0.01787962384140114,0.0182727118644133,1.406029335282861,-0.02298850574712643,-0.03505037604654464,-0.009876962651976585,0,1,0,0.11176470588235297,1,0,0,0,0.1294117647058823
002044.SZ,美年健康,2023-12-05,5.95502724,0.01514304096474405,0.037772194304857884,0.209302325581394,0.26282051282051283,-0.031132267589858213,0.004671365349942561,0.05388272583201277,0.16151685393258436,-0.04326923076923095,-0.04480000000000006,-0.016474464579901205,0.009263949489926168,0.011827006943977536,0.018320936569689375,0.8958529462041217,-0.024190912062765628,-0.02602169834407376,-0.05887916765192742,0,0,0,0.07202680067001677,1,1,1,0,0.24288107202680084
002044.SZ,美年健康,2024-04-03,4.9874600000000004,0.02212735863134141,0.051399999999999904,0.12676056338028205,0.3506493506493508,-0.043054967648304014,-0.03566516915742166,0.1103202846975089,0.16666666666666657,0.004016064257028162,-0.09909909909909898,-0.07407407407407407,0.011504189647529193,0.016901974578092883,0.025175923315183653,0.9219606688889954,-0.0035870864886407634,-0.04924890663624262,-0.052132701421800744,0,0,0,0.14200000000000007,1,1,1,1,0.3460000000000001
