id,event_date,factor,qfq_diff
300381.SZ,20220527,6.3288,0.26
300381.SZ,20220530,6.329,0.26
300381.SZ,20230706,6.42,0.16
300381.SZ,20240618,6.4814,0.1
300381.SZ,20240625,6.481,0.1
300381.SZ,20250701,6.5683,0.0
300382.SZ,20140129,1.0,47.03
300382.SZ,20140725,1.008,56.22
300382.SZ,20150619,2.237,57.36
300382.SZ,20160613,2.266,27.95
300382.SZ,20170802,5.8,7.87
300382.SZ,20180612,10.837,0.71
300382.SZ,20180816,10.8367,0.71
300382.SZ,20180828,10.837,0.71
300382.SZ,20190710,11.203,0.51
300382.SZ,20200102,11.2028,0.51
300382.SZ,20200522,11.2553,0.47
300382.SZ,20210107,11.255,0.47
300382.SZ,20210630,11.271,0.45
300382.SZ,20220623,11.3074,0.4
300382.SZ,20230601,11.308,0.4
300382.SZ,20230615,11.609,0.1
300382.SZ,20240625,11.6085,0.1
300382.SZ,20240626,11.609,0.1
300382.SZ,20240711,11.8276,0.0
300383.SZ,20140129,1.0,52.79
300383.SZ,20140421,2.007,45.19
300383.SZ,20150522,5.022,71.92
300383.SZ,20151008,10.051,22.15
300383.SZ,20160413,10.056,20.12
300383.SZ,20170428,20.196,0.26
300383.SZ,20180424,20.224,0.24
300383.SZ,20180816,20.2237,0.24
300383.SZ,20180828,20.224,0.24
300383.SZ,20190520,20.249,0.22
300383.SZ,20200102,20.2494,0.22
300383.SZ,20200519,20.2644,0.2
300383.SZ,20210107,20.264,0.2
300383.SZ,20210525,20.292,0.18
300383.SZ,20220525,20.3352,0.16
300383.SZ,20220530,20.336,0.16
300383.SZ,20240508,20.5556,0.06
300383.SZ,20240625,20.5553,0.06
300383.SZ,20240626,20.555,0.06
300383.SZ,20250521,20.6432,0.0
300384.SZ,20140801,1.0,38.32
300384.SZ,20150507,2.815,30.57
300384.SZ,20160616,2.827,24.42
300384.SZ,20170531,2.847,20.14
300384.SZ,20180604,2.875,16.34
300384.SZ,20180816,2.8753,17.61
300384.SZ,20180828,2.875,19.41
300384.SZ,20181023,5.466,1.87
300384.SZ,20190628,5.478,1.83
300384.SZ,20200102,5.4781,1.83
300384.SZ,20200611,5.498,1.77
300384.SZ,20210706,5.541,1.62
300384.SZ,20220525,5.5958,1.46
300384.SZ,20220530,5.595,1.46
300384.SZ,20220926,5.6481,1.3
300384.SZ,20230601,5.648,1.3
300384.SZ,20230707,5.757,0.98
300384.SZ,20240612,5.9581,0.5
300384.SZ,20240625,5.9585,0.5
300384.SZ,20240626,5.958,0.5
300384.SZ,20241014,6.066,0.22
300384.SZ,20250714,6.1417,0.0
300385.SZ,20140626,1.0,15.92
300385.SZ,20150709,1.504,17.45
300385.SZ,20160715,1.508,23.39
300385.SZ,20170428,1.513,21.91
300385.SZ,20180711,1.519,10.7
300385.SZ,20180816,1.5189,10.5
300385.SZ,20180828,1.519,10.45
300385.SZ,20190711,2.438,5.7
300385.SZ,20200102,2.4381,4.63
300385.SZ,20200521,3.9344,0.0
300385.SZ,20210107,3.934,0.0
300385.SZ,20240625,3.9344,0.0
300385.SZ,20240626,3.934,0.0
300386.SZ,20140626,1.0,37.4
300386.SZ,20150706,2.214,25.19
300386.SZ,20160504,4.449,0.24
300386.SZ,20170511,4.472,0.14
300386.SZ,20180525,4.487,0.09
300386.SZ,20180816,4.4871,0.09
300386.SZ,20180828,4.487,0.09
300386.SZ,20190524,4.506,0.04
300386.SZ,20200102,4.5056,0.04
300386.SZ,20200521,4.5106,0.02
300386.SZ,20210107,4.511,0.02
300386.SZ,20210524,4.516,0.0
300386.SZ,20240625,4.5161,0.0
300386.SZ,20240626,4.516,0.0
300387.SZ,20140702,1.0,22.73
300387.SZ,20150616,1.002,47.51
300387.SZ,20150911,2.004,11.15
300387.SZ,20160621,2.012,14.61
300387.SZ,20170606,2.027,10.22
300387.SZ,20180528,3.675,1.43
300387.SZ,20180629,4.039,0.38
300387.SZ,20180816,4.0385,0.38
300387.SZ,20180828,4.039,0.38
300387.SZ,20190702,4.059,0.33
300387.SZ,20200102,4.0588,0.33
300387.SZ,20200617,4.0832,0.28
300387.SZ,20210107,4.083,0.28
300387.SZ,20210601,4.116,0.23
300387.SZ,20220531,4.144,0.18
300387.SZ,20230621,4.174,0.13
300387.SZ,20240531,4.2118,0.07
300387.SZ,20240625,4.2116,0.07
300387.SZ,20240626,4.212,0.07
300387.SZ,20250530,4.2471,0.0
300388.SZ,20140801,1.0,15.35
300388.SZ,20150528,3.002,27.08
300388.SZ,20160720,3.009,11.06
300388.SZ,20170616,3.023,10.0
300388.SZ,20180709,5.488,0.92
300388.SZ,20180816,5.4882,0.92
300388.SZ,20180828,5.488,0.92
300388.SZ,20190624,5.553,0.8
300388.SZ,20200102,5.5534,0.8
300388.SZ,20200624,5.6254,0.68
300388.SZ,20210107,5.625,0.68
300388.SZ,20210709,5.716,0.56
300388.SZ,20220614,5.8204,0.44
300388.SZ,20230523,5.9694,0.26
300388.SZ,20230601,5.969,0.26
300388.SZ,20240522,6.0936,0.13
300388.SZ,20240626,6.094,0.13
300388.SZ,20250606,6.2095,0.0
300389.SZ,20140801,1.0,22.95
300389.SZ,20150511,2.01,29.93
300389.SZ,20160608,4.046,2.8
300389.SZ,20170615,4.077,2.68
300389.SZ,20180524,4.096,2.6
300389.SZ,20180816,4.0961,2.6
300389.SZ,20180828,4.096,2.6
300389.SZ,20190516,4.139,2.45
300389.SZ,20200102,4.1392,2.45
300389.SZ,20210107,4.139,2.45
300389.SZ,20220829,4.6941,0.95
300389.SZ,20230517,4.7701,0.65
300389.SZ,20230601,4.77,0.65
300389.SZ,20240522,4.8729,0.35
300389.SZ,20240625,4.8732,0.35
300389.SZ,20240626,4.873,0.35
300389.SZ,20250528,4.9436,0.2
300389.SZ,20251016,5.0028,0.0
300390.SZ,20140731,1.0,14.42
300390.SZ,20150416,1.508,36.26
300390.SZ,20160429,3.792,10.63
300390.SZ,20180606,3.803,9.11
300390.SZ,20180816,3.8034,8.9
300390.SZ,20180828,3.803,9.07
300390.SZ,20190528,6.173,5.06
300390.SZ,20200102,6.1729,5.11
300390.SZ,20200527,6.2011,6.09
300390.SZ,20210107,6.201,9.47
300390.SZ,20210527,6.223,10.55
300390.SZ,20220316,6.266,20.74
300390.SZ,20230505,8.4943,1.59
300390.SZ,20230601,8.494,1.59
300390.SZ,20240531,8.9183,0.6
300390.SZ,20240625,8.9185,0.6
300390.SZ,20240626,8.918,0.6
300390.SZ,20250530,9.2257,0.0
300393.SZ,20140912,1.0,20.19
300393.SZ,20150527,1.003,58.56
300393.SZ,20160527,1.515,22.97
300393.SZ,20171016,1.52,31.55
300393.SZ,20180419,1.542,26.14
300393.SZ,20180816,1.5417,11.78
300393.SZ,20180828,1.542,11.69
300393.SZ,20190619,2.377,6.98
300393.SZ,20200102,2.3772,9.31
300393.SZ,20200610,4.3818,2.36
300393.SZ,20210107,4.382,3.83
300393.SZ,20210528,6.131,0.18
300393.SZ,20230712,6.149,0.14
300393.SZ,20240625,6.1486,0.14
300393.SZ,20240626,6.149,0.14
300393.SZ,20240709,6.3099,0.0
300394.SZ,20150217,1.0,30.21
300394.SZ,20150521,1.005,91.97
300394.SZ,20160519,2.529,25.79
300394.SZ,20170428,2.559,22.09
300394.SZ,20180424,2.6,16.97
300394.SZ,20180816,2.6003,15.61
300394.SZ,20180828,2.6,17.77
300394.SZ,20190521,2.638,21.84
300394.SZ,20200102,2.6384,29.95
300394.SZ,20200608,2.6608,36.4
300394.SZ,20210107,2.661,37.72
300394.SZ,20210625,4.849,15.03
300394.SZ,20220610,4.922,15.55
300394.SZ,20230607,4.954,39.66
300394.SZ,20240530,6.9906,26.74
300394.SZ,20240625,6.9912,26.66
300394.SZ,20240626,6.991,26.69
300394.SZ,20241017,7.0273,28.33
300394.SZ,20250609,9.8929,0.5
300394.SZ,20250919,9.9205,0.0
300395.SZ,20140910,1.0,24.85
300395.SZ,20150421,2.007,25.61
300395.SZ,20160530,3.03,15.15
300395.SZ,20170427,4.595,6.15
300395.SZ,20180528,4.638,6.1
300395.SZ,20180816,4.6384,6.27
300395.SZ,20180828,4.638,6.55
300395.SZ,20190422,4.689,7.13
300395.SZ,20200102,4.6888,8.6
300395.SZ,20200520,4.7236,9.04
300395.SZ,20210107,4.724,21.92
300395.SZ,20210601,4.743,15.63
300395.SZ,20220602,7.1433,0.53
300395.SZ,20230531,7.1711,0.34
300395.SZ,20230601,7.171,0.34
300395.SZ,20240531,7.219,0.13
300395.SZ,20240625,7.2185,0.13
300395.SZ,20240626,7.219,0.13
300395.SZ,20250530,7.2401,0.0
300396.SZ,20140910,1.0,36.45
300396.SZ,20150423,2.51,99.01
300396.SZ,20160519,2.525,18.14
300396.SZ,20170511,2.541,17.81
300396.SZ,20180523,4.599,2.89
300396.SZ,20180816,4.5985,2.89
300396.SZ,20180828,4.599,2.89
300396.SZ,20190523,4.675,2.61
300396.SZ,20200102,4.6748,2.61
300396.SZ,20200525,4.7826,2.11
300396.SZ,20210107,4.783,2.11
300396.SZ,20210615,4.888,1.62
300396.SZ,20220530,5.017,1.24
300396.SZ,20230519,5.0847,0.76
300396.SZ,20230601,5.085,0.76
300396.SZ,20240521,5.1867,0.26
300396.SZ,20240625,5.1863,0.26
300396.SZ,20240626,5.186,0.26
300396.SZ,20250520,5.2872,0.0
300397.SZ,20140910,1.0,25.09
300397.SZ,20150706,1.001,85.93
300397.SZ,20160616,2.002,14.26
300397.SZ,20200617,3.61,0.0
300398.SZ,20141009,1.0,22.02
300398.SZ,20150507,1.303,48.62
300398.SZ,20160509,1.308,39.8
300398.SZ,20170322,4.582,5.5
300398.SZ,20180504,4.592,4.37
300398.SZ,20180816,4.5917,3.83
300398.SZ,20180828,4.592,3.8
300398.SZ,20190515,5.548,0.43
300398.SZ,20200102,5.5477,0.43
300398.SZ,20210107,5.548,0.43
300398.SZ,20210531,5.569,0.36
300398.SZ,20220616,5.5872,0.29
300398.SZ,20230601,5.587,0.29
300398.SZ,20230602,5.612,0.21
300398.SZ,20240625,5.6125,0.21
300398.SZ,20240626,5.612,0.21
300398.SZ,20240716,5.6498,0.13
300398.SZ,20241227,5.66,0.1
300398.SZ,20250708,5.6776,0.04
300398.SZ,20251111,5.6875,0.0
300399.SZ,20141009,1.0,9.86
300399.SZ,20151027,1.901,13.62
300399.SZ,20160629,1.902,10.24
300399.SZ,20170612,1.905,5.87
300399.SZ,20180611,2.478,0.17
300399.SZ,20180816,2.4776,0.17
300399.SZ,20180828,2.478,0.17
300399.SZ,20190624,2.481,0.15
300399.SZ,20200102,2.4807,0.15
300399.SZ,20200617,2.4838,0.13
300399.SZ,20210107,2.484,0.13
300399.SZ,20210617,2.488,0.11
300399.SZ,20220623,2.4903,0.1
300399.SZ,20230601,2.49,0.1
300399.SZ,20230609,2.492,0.09
300399.SZ,20240604,2.5033,0.05
300399.SZ,20240626,2.503,0.05
300399.SZ,20250528,2.5081,0.0
300400.SZ,20141010,1.0,8.92
300400.SZ,20150520,1.502,37.46
300400.SZ,20160603,1.504,15.92
300400.SZ,20170519,3.019,1.5
300400.SZ,20180816,3.0193,1.51
300400.SZ,20180828,3.019,1.5
300400.SZ,20200102,3.0193,1.5
300400.SZ,20210107,3.019,1.5
300400.SZ,20210528,3.032,1.4
300400.SZ,20220527,3.1389,0.9
300400.SZ,20220530,3.139,0.9
300400.SZ,20240522,3.1724,0.78
300400.SZ,20240625,3.1722,0.78
300400.SZ,20240626,3.172,0.78
300400.SZ,20240904,3.2526,0.4
300400.SZ,20250527,3.3365,0.0
300401.SZ,20141009,1.0,8.92
300401.SZ,20150508,2.004,14.18
300401.SZ,20160323,2.005,22.58
300401.SZ,20170331,2.008,19.51
300401.SZ,20180504,5.035,0.75
300401.SZ,20180816,5.0351,0.75
300401.SZ,20180828,5.035,0.75
300401.SZ,20190522,5.077,0.62
300401.SZ,20200102,5.0765,0.62
300401.SZ,20210107,5.077,0.62
300401.SZ,20210526,5.114,0.51
300401.SZ,20220518,5.1887,0.32
300401.SZ,20220530,5.189,0.32
300401.SZ,20230524,5.2485,0.18
300401.SZ,20230601,5.248,0.18
300401.SZ,20240515,5.2779,0.11
300401.SZ,20240625,5.2783,0.11
300401.SZ,20240626,5.278,0.11
300401.SZ,20250430,5.3171,0.0
300402.SZ,20141010,1.0,1.06
300402.SZ,20150626,1.002,1.02
300402.SZ,20180621,1.004,1.0
300402.SZ,20180816,1.0036,1.0
300402.SZ,20180828,1.004,1.0
300402.SZ,20190705,1.006,0.97
300402.SZ,20200102,1.0055,0.97
300402.SZ,20200710,1.0087,0.94
300402.SZ,20210107,1.009,0.94
300402.SZ,20210805,1.039,0.44
300402.SZ,20220721,1.0437,0.34
300402.SZ,20230601,1.044,0.34
300402.SZ,20230613,1.052,0.19
300402.SZ,20240619,1.0593,0.09
300402.SZ,20240625,1.0594,0.09
300402.SZ,20240626,1.059,0.09
300402.SZ,20250718,1.0639,0.0
300403.SZ,20141030,1.0,23.73
300403.SZ,20150423,1.008,48.29
300403.SZ,20160418,1.02,38.93
300403.SZ,20170424,2.561,10.65
300403.SZ,20180504,4.666,1.73
300403.SZ,20180816,4.6663,1.73
300403.SZ,20180828,4.666,1.73
300403.SZ,20180919,5.0,1.32
300403.SZ,20190424,5.082,1.22
300403.SZ,20190917,5.173,1.12
300403.SZ,20200102,5.1733,1.12
300403.SZ,20200402,5.3284,0.98
300403.SZ,20210107,5.328,0.98
300403.SZ,20210420,5.421,0.87
300403.SZ,20210924,5.461,0.82
300403.SZ,20220531,5.552,0.74
300403.SZ,20230517,5.6545,0.61
300403.SZ,20230601,5.655,0.61
300403.SZ,20230927,5.751,0.48
300403.SZ,20240528,5.9392,0.23
300403.SZ,20240625,5.9389,0.23
300403.SZ,20240626,5.939,0.23
300403.SZ,20240911,6.0623,0.1
300403.SZ,20250429,6.0824,0.05
300403.SZ,20250916,6.1011,0.0
300404.SZ,20150424,1.0,14.69
300404.SZ,20151020,2.0,24.5
300404.SZ,20160607,2.002,22.15
300404.SZ,20180816,2.0024,8.9
300404.SZ,20180828,2.002,9.27
300404.SZ,20190610,2.605,9.01
300404.SZ,20200102,2.6051,6.72
300404.SZ,20200612,3.3879,4.36
300404.SZ,20210107,3.388,3.05
300404.SZ,20220602,4.7541,0.03
300404.SZ,20230601,4.754,0.03
300404.SZ,20230711,4.759,0.02
300404.SZ,20240527,4.7652,0.01
300404.SZ,20240625,4.7648,0.01
300404.SZ,20240626,4.765,0.01
300404.SZ,20250715,4.7698,0.0
300405.SZ,20141030,1.0,17.55
300405.SZ,20150525,1.003,45.73
300405.SZ,20170609,1.505,13.06
300405.SZ,20180601,1.961,5.41
300405.SZ,20180816,1.9607,3.98
300405.SZ,20180828,1.961,4.04
300405.SZ,20190606,2.94,1.93
300405.SZ,20200102,2.9399,1.62
300405.SZ,20210107,2.94,1.91
300405.SZ,20220527,3.8362,0.0
300405.SZ,20220530,3.836,0.0
300405.SZ,20240625,3.8361,0.0
300405.SZ,20240626,3.836,0.0
300406.SZ,20141030,1.0,17.88
300406.SZ,20150420,2.009,26.79
300406.SZ,20160503,4.047,2.14
300406.SZ,20170428,4.119,1.84
300406.SZ,20180507,4.153,1.69
300406.SZ,20180816,4.1525,1.69
300406.SZ,20180828,4.153,1.69
300406.SZ,20190430,4.191,1.54
300406.SZ,20200102,4.1906,1.54
300406.SZ,20200424,4.2237,1.39
300406.SZ,20210107,4.224,1.39
300406.SZ,20210527,4.246,1.29
300406.SZ,20220527,4.272,1.19
300406.SZ,20230522,4.2907,1.09
300406.SZ,20230601,4.29,1.09
300406.SZ,20240507,4.3359,0.89
300406.SZ,20240625,4.3362,0.89
300406.SZ,20240626,4.336,0.89
300406.SZ,20250506,4.4635,0.5
300406.SZ,20250905,4.5601,0.2
300406.SZ,20251127,4.6289,0.0
300407.SZ,20141203,1.0,24.68
300407.SZ,20150528,2.002,31.09
300407.SZ,20160607,4.016,0.47
300407.SZ,20170720,4.021,0.45
300407.SZ,20180524,4.041,0.4
300407.SZ,20180816,4.0409,0.4
300407.SZ,20180828,4.041,0.4
300407.SZ,20190705,4.045,0.39
300407.SZ,20200102,4.0453,0.39
300407.SZ,20200618,4.0554,0.36
300407.SZ,20210107,4.055,0.36
300407.SZ,20210603,4.098,0.3
300407.SZ,20220613,4.1091,0.28
300407.SZ,20230601,4.109,0.28
300407.SZ,20230607,4.131,0.23
300407.SZ,20240530,4.1991,0.1
300407.SZ,20240625,4.1989,0.1
300407.SZ,20240626,4.199,0.1
300407.SZ,20250708,4.2387,0.0
300408.SZ,20141203,1.0,34.37
300408.SZ,20150522,2.009,28.13
300408.SZ,20160418,4.059,2.33
300408.SZ,20170524,4.099,2.13
300408.SZ,20180613,4.132,1.93
300408.SZ,20180816,4.1324,1.93
300408.SZ,20180828,4.132,1.93
300408.SZ,20190701,4.186,1.68
300408.SZ,20200102,4.1863,1.68
300408.SZ,20200527,4.2284,1.48
300408.SZ,20210107,4.228,1.48
300408.SZ,20210617,4.257,1.23
300408.SZ,20220610,4.3039,0.91
300408.SZ,20230601,4.304,0.91
300408.SZ,20230717,4.338,0.66
300408.SZ,20240709,4.3815,0.38
300408.SZ,20250625,4.4336,0.0
300409.SZ,20141203,1.0,21.57
300409.SZ,20150522,1.506,60.76
300409.SZ,20160526,3.016,20.12
300409.SZ,20170510,3.028,15.29
300409.SZ,20180712,5.478,0.95
300409.SZ,20180816,5.4782,0.95
300409.SZ,20180828,5.478,0.95
300409.SZ,20190625,5.541,0.8
300409.SZ,20200102,5.5411,0.8
300409.SZ,20200529,5.591,0.7
300409.SZ,20210531,5.611,0.65
300409.SZ,20220531,5.624,0.6
300409.SZ,20230530,5.6465,0.55
300409.SZ,20230601,5.647,0.55
300409.SZ,20240528,5.7609,0.35
300409.SZ,20240625,5.7604,0.35
300409.SZ,20240626,5.76,0.35
300409.SZ,20240927,5.8649,0.18
300409.SZ,20250523,5.94,0.0
300410.SZ,20141231,1.0,12.62
300410.SZ,20150605,1.001,67.82
300410.SZ,20151203,2.502,26.45
300410.SZ,20160421,2.504,17.96
300410.SZ,20170627,2.509,17.69
300410.SZ,20180525,2.518,13.6
300410.SZ,20180816,2.5179,10.46
300410.SZ,20180828,2.518,10.51
300410.SZ,20190612,4.902,0.0
300410.SZ,20200102,4.9018,0.0
300410.SZ,20210107,4.902,0.0
300410.SZ,20240625,4.9018,0.0
300410.SZ,20240626,4.902,0.0
300411.SZ,20141231,1.0,13.42
300411.SZ,20150602,2.002,22.83
300411.SZ,20160624,2.005,14.03
300411.SZ,20170505,2.008,17.14
300411.SZ,20180709,3.623,0.0
300411.SZ,20180816,3.6229,0.0
300411.SZ,20180828,3.623,0.0
300411.SZ,20200102,3.6229,0.0
300411.SZ,20210107,3.623,0.0
300411.SZ,20240625,3.6229,0.0
300411.SZ,20240626,3.623,0.0
300412.SZ,20141231,1.0,17.61
300412.SZ,20150423,2.207,30.1
300412.SZ,20160519,2.237,21.24
300412.SZ,20170519,4.512,6.28
300412.SZ,20180522,4.559,4.67
300412.SZ,20180816,4.5587,4.09
300412.SZ,20180828,4.559,3.96
300412.SZ,20190529,4.633,3.11
300412.SZ,20200102,4.6326,3.04
300412.SZ,20200605,4.7324,3.27
300412.SZ,20210107,4.732,3.82
300412.SZ,20210526,4.806,4.21
300412.SZ,20220609,8.2103,0.06
300412.SZ,20230601,8.211,0.06
300412.SZ,20240625,8.2107,0.06
300412.SZ,20240626,8.211,0.06
300412.SZ,20250605,8.3086,0.0
300413.SZ,20150121,1.0,6.42
300413.SZ,20150713,1.003,16.21
300413.SZ,20160726,1.006,11.01
300413.SZ,20170711,1.008,9.3
300413.SZ,20180524,1.009,18.21
300413.SZ,20180816,1.0089,16.2
300413.SZ,20180828,1.009,17.03
300413.SZ,20191008,1.715,0.89
300413.SZ,20200814,1.7177,0.79
300413.SZ,20210107,1.718,0.79
300413.SZ,20210601,1.721,0.66
300413.SZ,20220706,1.728,0.53
300413.SZ,20230711,1.734,0.4
300413.SZ,20240625,1.7345,0.4
300413.SZ,20240626,1.734,0.4
300413.SZ,20240710,1.7499,0.22
300413.SZ,20250716,1.7681,0.0
300414.SZ,20150513,1.0,15.95
300414.SZ,20150930,2.0,13.67
300414.SZ,20160411,2.007,16.17
300414.SZ,20170524,2.013,12.01
300414.SZ,20180329,2.021,9.63
300414.SZ,20180816,2.0207,7.76
300414.SZ,20180828,2.021,7.96
300414.SZ,20190528,3.854,0.12
300414.SZ,20200102,3.8543,0.12
300414.SZ,20200515,3.8671,0.07
300414.SZ,20210107,3.867,0.07
300414.SZ,20210621,3.871,0.06
300414.SZ,20220531,3.88,0.04
300414.SZ,20230703,3.888,0.02
300414.SZ,20240618,3.8939,0.01
300414.SZ,20240625,3.8943,0.01
300414.SZ,20240626,3.894,0.01
300414.SZ,20250708,3.8969,0.0
300415.SZ,20150123,1.0,16.46
300415.SZ,20150522,1.007,42.45
300415.SZ,20150930,2.014,9.83
300415.SZ,20160518,2.035,8.64
300415.SZ,20170623,3.691,2.31
300415.SZ,20180705,3.767,2.13
300415.SZ,20180816,3.7668,2.13
300415.SZ,20180828,3.767,2.13
300415.SZ,20190628,3.82,2.03
300415.SZ,20200102,3.8199,2.03
300415.SZ,20200610,3.868,1.93
300415.SZ,20210531,3.914,1.73
300415.SZ,20220527,4.0668,1.23
300415.SZ,20220530,4.067,1.23
300415.SZ,20230615,4.143,0.88
300415.SZ,20240605,4.2153,0.49
300415.SZ,20240625,4.2151,0.49
300415.SZ,20240626,4.215,0.49
300415.SZ,20250606,4.3181,0.0
300416.SZ,20150122,1.0,14.79
300416.SZ,20150519,1.002,68.8
300416.SZ,20160511,2.011,19.54
300416.SZ,20170511,2.018,21.11
300416.SZ,20180419,2.026,19.45
300416.SZ,20180816,2.0257,14.03
300416.SZ,20180828,2.026,14.15
300416.SZ,20190515,2.037,13.36
300416.SZ,20200102,2.0369,23.92
300416.SZ,20200519,3.0688,13.5
300416.SZ,20210107,3.069,13.04
300416.SZ,20210421,4.004,7.85
300416.SZ,20220616,5.2305,5.79
300416.SZ,20230519,6.8359,0.3
300416.SZ,20230601,6.836,0.3
300416.SZ,20240430,6.9085,0.15
300416.SZ,20240625,6.9084,0.15
300416.SZ,20240626,6.908,0.15
300416.SZ,20250630,6.9824,0.0
300417.SZ,20150123,1.0,18.02
300417.SZ,20150608,1.001,90.7
300417.SZ,20160525,2.008,16.71
300417.SZ,20170612,2.026,12.22
300417.SZ,20180528,2.049,10.33
300417.SZ,20180816,2.0491,8.32
300417.SZ,20180828,2.049,8.43
300417.SZ,20190614,2.073,9.26
300417.SZ,20190904,2.094,22.57
300417.SZ,20200102,2.0937,18.36
300417.SZ,20200604,3.5984,0.35
300417.SZ,20210107,3.598,0.35
300417.SZ,20210528,3.659,0.1
300417.SZ,20220530,3.667,0.08
300417.SZ,20240625,3.6672,0.08
300417.SZ,20240626,3.667,0.08
300417.SZ,20241008,3.696,0.0
300418.SZ,20150121,1.0,22.46
300418.SZ,20150714,1.002,116.86
300418.SZ,20151111,3.931,0.61
300418.SZ,20160518,3.947,0.51
300418.SZ,20170612,3.964,0.4
300418.SZ,20180615,3.981,0.31
300418.SZ,20200610,3.9862,0.29
300418.SZ,20210107,3.986,0.29
300418.SZ,20210709,4.025,0.12
300418.SZ,20220714,4.0415,0.05
300418.SZ,20230601,4.042,0.05
300418.SZ,20240625,4.0417,0.05
300418.SZ,20240626,4.042,0.05
300418.SZ,20240628,4.0482,0.0
300420.SZ,20150217,1.0,10.73
300420.SZ,20150519,1.003,34.31
300420.SZ,20160708,2.51,20.08
300420.SZ,20170414,5.018,5.52
300420.SZ,20180515,7.085,1.36
300420.SZ,20180816,7.0849,1.07
300420.SZ,20180828,7.085,1.08
300420.SZ,20190704,7.137,1.31
300420.SZ,20200102,7.1366,1.34
300420.SZ,20210107,7.137,1.31
300420.SZ,20210623,9.325,0.03
300420.SZ,20230616,9.354,0.02
300420.SZ,20240531,9.3927,0.0
300420.SZ,20240626,9.393,0.0
300421.SZ,20150217,1.0,9.1
300421.SZ,20150528,1.005,27.84
300421.SZ,20160527,1.018,16.74
300421.SZ,20170620,1.033,16.02
300421.SZ,20180523,1.049,10.64
300421.SZ,20180816,1.0493,8.96
300421.SZ,20180828,1.049,9.14
300421.SZ,20181024,1.075,7.96
300421.SZ,20190424,2.06,2.7
300421.SZ,20200529,2.0953,1.75
300421.SZ,20210107,2.095,1.94
300421.SZ,20210517,2.11,2.91
300421.SZ,20220602,2.1431,2.33
300421.SZ,20230525,2.5933,0.49
300421.SZ,20230601,2.594,0.49
300421.SZ,20231110,2.6638,0.24
300421.SZ,20240625,2.6636,0.24
300421.SZ,20240626,2.664,0.24
300421.SZ,20240823,2.6983,0.12
300421.SZ,20250528,2.7197,0.0
300422.SZ,20150217,1.0,11.84
300422.SZ,20150722,1.001,70.83
300422.SZ,20150924,2.001,20.85
300422.SZ,20160526,2.005,18.41
300422.SZ,20170526,5.023,0.26
300422.SZ,20180524,5.035,0.22
300422.SZ,20180816,5.0352,0.22
300422.SZ,20180828,5.035,0.22
300422.SZ,20190711,5.068,0.15
300422.SZ,20200102,5.0682,0.15
300422.SZ,20200603,5.1139,0.05
300422.SZ,20210107,5.114,0.05
300422.SZ,20210701,5.144,0.0
300423.SZ,20150217,1.0,10.76
300423.SZ,20150608,1.002,37.23
300423.SZ,20160520,1.206,24.27
300423.SZ,20170526,1.207,21.91
300423.SZ,20180604,1.931,8.92
300423.SZ,20180816,1.9309,8.9
300423.SZ,20180828,1.931,8.92
300423.SZ,20190411,3.308,0.26
300423.SZ,20200102,3.3082,0.26
300423.SZ,20200527,3.3326,0.17
300423.SZ,20210107,3.333,0.17
300423.SZ,20210611,3.363,0.07
300423.SZ,20220518,3.3737,0.03
300423.SZ,20220530,3.374,0.03
300423.SZ,20230608,3.383,0.0
300423.SZ,20240625,3.3835,0.0
300423.SZ,20240626,3.383,0.0
300424.SZ,20150422,1.0,7.87
300424.SZ,20150929,1.006,22.58
300424.SZ,20170523,1.012,21.71
300424.SZ,20170920,1.819,0.06
300424.SZ,20180816,1.8186,0.06
300424.SZ,20180828,1.819,0.06
300424.SZ,20190705,1.82,0.05
300424.SZ,20200102,1.8197,0.05
300424.SZ,20200528,1.8211,0.04
300424.SZ,20210107,1.821,0.04
300424.SZ,20210706,1.822,0.03
300424.SZ,20220715,1.8236,0.02
300424.SZ,20230601,1.824,0.02
300424.SZ,20230712,1.825,0.01
300424.SZ,20240617,1.8264,0.0
300424.SZ,20240625,1.8266,0.0
300424.SZ,20240626,1.827,0.0
300425.SZ,20150216,1.0,19.66
300425.SZ,20150520,1.004,54.25
300425.SZ,20151028,2.209,27.81
300425.SZ,20160526,2.216,23.46
300425.SZ,20170626,4.408,5.41
300425.SZ,20180529,8.092,0.34
300425.SZ,20180816,8.0923,0.34
300425.SZ,20180828,8.092,0.34
300425.SZ,20190704,8.16,0.29
300425.SZ,20200102,8.1596,0.29
300425.SZ,20200710,8.2469,0.24
300425.SZ,20210107,8.247,0.24
300425.SZ,20210709,8.339,0.19
300425.SZ,20220624,8.4262,0.13
300425.SZ,20230601,8.426,0.13
300425.SZ,20230616,8.526,0.08
300425.SZ,20240625,8.5265,0.08
300425.SZ,20240626,8.526,0.08
300425.SZ,20240726,8.6328,0.03
300425.SZ,20250725,8.6789,0.0
300426.SZ,20150217,1.0,26.45
300426.SZ,20151021,2.001,41.68
300426.SZ,20160627,2.004,35.14
300426.SZ,20161018,5.01,0.09
300426.SZ,20170707,5.018,0.05
300426.SZ,20180711,5.036,0.0
300426.SZ,20180816,5.0364,0.0
300426.SZ,20180828,5.036,0.0
300426.SZ,20200102,5.0364,0.0
300426.SZ,20210107,5.036,0.0
