stock_id,start_date,end_date,start_idx,end_idx,duration_weeks,avg_convergence,avg_price,ma20_slope_start,ma60_slope_start,ma20_slope_end,ma60_slope_end,start_price,end_price,period_price_change,return_20w,return_40w,max_return,is_profitable_20w,is_profitable_40w,future_max_price
300015.SZ,20160513,20160701,335,342,8,0.08522377011892533,3.3602782499999995,-0.014391662310507229,0.25353688621862136,0.00938361575544546,0.2216425097973876,3.178966,3.6318044,0.14244833068362484,-0.08498804340894582,-0.11959515220588415,0.05233296429730626,0,0,3.82186749
300015.SZ,20160930,20171013,355,407,53,0.059416928878691835,3.297959422641508,0.1553445377148148,0.11563472493588224,0.1037251484795386,0.009306680664630192,3.51519304,3.95622852,0.1254655078629763,0.506228765571914,1.141061533017815,1.1448735120083506,1,1,8.48560976
300015.SZ,20190111,20190308,471,478,8,0.068487109581577,7.307751262499999,-0.051138849860169006,0.218231523429269,-0.09876258766160952,0.1791523640137087,6.5074815,7.6961313,0.1826589595375723,0.30747600421006305,0.6745998083478641,0.9378125474548491,1,1,14.9136598
300015.SZ,20221014,20221021,663,664,2,0.08134492056644009,22.91101725,0.12831355509436188,-0.14286415065544725,0.15136540925486489,-0.14334180081166878,22.69137444,23.13066006,0.019359145527369812,-0.0013097576948265675,-0.20973939080923923,0.10543549443352969,0,0,25.569452639999998
300015.SZ,20221104,20221118,666,668,3,0.08714807715831434,20.87111621,0.14901170424277566,-0.14493485318330235,0.10842632675390457,-0.14460377185420517,20.82062361,21.29020479,0.022553655874863698,0.006403415154749155,-0.15205838562532678,0.20099608680184974,1,0,25.569452639999998
300015.SZ,20221202,20230120,670,677,8,0.06096009802901951,23.265096607500002,0.054906697084354895,-0.14948795894194541,-0.0171170178094499,-0.11860146347819275,21.146300880000002,25.569452639999998,0.20916905444126055,-0.24661693853138342,-0.3290001654880947,-0.01806872037914688,0,0,25.10744535
300015.SZ,20230331,20230616,686,697,12,0.07156676681991618,21.79682124249999,0.015591469933030205,-0.053761107787546426,0.026491253774607797,0.013831170726201365,23.53207623,20.11997092,-0.1449980561277487,-0.14726027397260277,-0.398238747553816,-0.008317025440313194,0,0,19.95263261
002007.SZ,20090327,20090508,62,68,7,0.056666826149353464,3.555374152857143,,,,,3.6916009,2.3761818200000002,-0.35632754342431755,1.0046260601387815,1.4996144949884347,1.4996144949884347,1,1,5.93953852
002007.SZ,20090807,20090814,81,82,2,0.0880869824914209,3.0160287749999997,-0.08656621979673343,-0.09472980345986132,-0.10717447916666646,-0.09392679829119038,3.0045783999999998,3.02747915,0.007621951219512278,0.6777609682299546,3.3812456313695836,3.3812456313695836,1,1,13.2641298
002007.SZ,20090828,20090904,84,85,2,0.06501333048363467,3.7071734100000002,-0.13794509723956885,-0.08955776973714337,-0.14740824820279974,-0.08633824064052673,3.66412,3.75022682,0.023499999999999976,0.36785539814362495,2.175629400997137,2.536887350189661,1,1,13.2641298
